"","Cond1","Cond2","Shared","NotShared_cond1","NotShared_cond2","Total_Genes_Cond1","Total_Genes_Cond2","Genes_Names","Percentage_Shared_Cond1","Percentage_Shared_Cond2","pvalue","qvalue","log_q"
"46","ChAd-BNT (V3, D1)","BNT (V2, D1)",251,608,97,1149,500,"AGRN, AIM2, ALMS1P1, ANKRD22, APOL1, APOL2, APOL4, APOL6, ASPHD2, ATF3, BATF2, BISPR, BNIP5, BST2, C15orf48, C1QA, C1QB, C1QC, C2, CACNA1A, CACNA1E, CALHM6, CARD17P, CASP5, CBX3P10, CCDC194, CCL2, CCL8, CD274, CDHR5, CEACAM1, CFAP58-DT, CFB, CIBAR1, CLEC6A, CMPK2, COL1A1, CXCL10, CXCL11, CXCL9, DDX60, DDX60L, DHRS9, DHX58, DNM1P33, DOCK4, DTX3L, EIF2AK2, EPB41L3, EPSTI1, ETV7, ETV7-AS1, EXOC3L1, F3, FAM20A, FAM225A, FAM225B, FAM72A, FAP, FAS, FBXO39, FBXO6, FCGR1A, FCGR1BP, FCGR1CP, FDPSP3, FGF13, FRMD3, GARIN4, GBP1, GBP1P1, GBP2, GBP3, GBP4, GBP5, GBP6, GCH1, GK, GK-IT1, GLDN, GPR42, GPR84, GRAMD1B, GRIN3A, GSDMC, H2BP2, HELZ2, HERC5, HERC6, HES4, HESX1, HNRNPA1P24, IDO1, IDO2, IFI16, IFI35, IFI44, IFI44L, IFI6, IFIH1, IFIT1, IFIT2, IFIT3, IFIT5, IFITM3, IL27, IL31RA, IRF1, IRF7, IRF9, ISG15, ISG20, JPH4, KCNJ2, KLHDC7B-DT, KPTN, LACTB, LAMP3, LAP3, LAP3P2, LGALS3BP, LHFPL2, LIF, LINC00487, LINC01415, LINC02068, LINC02471, LINC02555, LINC02574, LINC02773, LMNB1-DT, LPCAT2, LRRK2-DT, LY6E, LYPD5, MARCO, METTL7B, MIR4308, MIR4736, MLKL, MOV10, MSR1, MT2A, MTND1P11, MTND4P14, MTND5P14, MTND6P5, MUC1, MX1, MYOF, NASPP1, NMI, NRN1, NUB1, OAS1, OAS2, OAS3, OASL, ODF3B, OR51R1P, P2RX7, P2RY14, P2RY6, PARP12, PARP14, PARP9, PDCD1LG2, PLSCR1, PML, PRAL, PRRG4, PSME2, PSME2P1, PSME2P2, PSTPIP2, RAB1AP1, RAB39A, RHBDF2, RIGI, RIPK2, RMI2, RN7SKP26, RN7SL124P, RNA5SP237, RNF213, RNF213-AS1, RNU6-275P, RNU7-40P, RPL21P57, RPL7AP42, RPS29P14, RSAD2, RSPH9, RTP4, RUFY4, SAMD4A, SAMD9, SAMD9L, SAT1, SCARF1, SCO2, SDC3, SECTM1, SEPTIN4, SERPING1, SIGLEC1, SIGLEC11, SIGLEC16, SIMALR, SLAMF8, SLC1A3, SLC30A4-AS1, SLC6A12, SLC8A2, SLIT2, SMCO4, SOCS1, SORT1, SP140, SPATS2L, STAT1, STAT2, STAT4-AS1, STX11, TAP1, TAP2, TCN2, TDRD7, TFEC, TIFA, TLR7, TMEM268, TNFAIP6, TNFSF10, TNFSF13B, TRAFD1, TRIM21, TRIM22, TRIM5, TRIM6, TRPV4, TYMP, UBE2L6, USP18, VAMP5, VPS9D1, WARS1, WDFY1, XAF1, ZBP1, ZCCHC2",21.85,50.2,1.5189378291159e-47,1.52845142711307e-48,47.815748358228
"47","ChAd-BNT (V3, D1)","BNT (V3, D1)",283,576,140,1149,613,"AGRN, AIM2, ALMS1P1, ANKRD22, APOL1, APOL2, APOL4, APOL6, ASPHD2, ATF3, BATF2, BISPR, BNIP5, C15orf48, C1QA, C1QB, C1QC, C2, C3AR1, CACNA1E, CALHM6, CARD17P, CASP5, CCDC194, CCL2, CCL3, CCL3L1, CCL3L3, CCL8, CD274, CDCP1, CDHR5, CEACAM1, CFB, CLEC6A, CMPK2, COL1A1, CSNK1G2P1, CXCL10, CXCL11, CXCL9, DDX10P1, DDX60, DDX60L, DHRS12, DHRS9, DHX58, DISC1-IT1, DNM1P33, DOCK4, DTX3L, DYNLT1, EGR2, EGR3, EIF2AK2, EPSTI1, ERLIN1, ETV7, ETV7-AS1, EXOC3L1, F3, FAM20A, FAM225A, FAM225B, FANCA, FAP, FAS, FBXO39, FBXO6, FCGR1A, FCGR1BP, FCGR1CP, FDPSP3, FFAR3, FGF13, FLVCR2, FOSL1, FRMD3, GADD45B, GARIN4, GBP1, GBP1P1, GBP2, GBP3, GBP4, GBP5, GBP6, GCH1, GK, GK-IT1, GK4P, GPR42, GPR84, GRAMD1B, GRIN3A, GSDMC, H2BP2, HELZ2, HERC5, HES4, HESX1, HMGB1P3, HYMAI, ICAM1, IDO1, IDO2, IFI16, IFI30, IFI35, IFI44, IFI44L, IFI6, IFIH1, IFIT1, IFIT2, IFIT3, IFIT5, IFITM1, IFITM3, IGHEP2, IL27, IL31RA, IL4I1, IRF1, IRF7, ISG15, ISG20, KCNJ2, KCNJ2-AS1, KLHDC7B-DT, KPTN, LACTB, LAMP3, LAP3, LAP3P2, LGALS3BP, LHFPL2, LIF, LINC00487, LINC00968, LINC01415, LINC01703, LINC02033, LINC02068, LINC02287, LINC02471, LINC02555, LINC02574, LINC02773, LMNB1-DT, LPCAT2, LRRK2-DT, LY6E, LYPD5, LYPD8, MAFB, MAFF, MARCO, METTL7B, MIR3183, MIR4308, MIR4736, MIR601, MOV10, MSR1, MT2A, MTCO1P11, MTND4P14, MTND5P14, MX1, MYOF, NAIPP3, NASPP1, NRN1, NUB1, NUDT19P5, OAS1, OAS2, OAS3, OASL, ODF3B, OR52H1, OR52K2, OR7E140P, P2RX7, P2RY14, P2RY6, PARP12, PARP14, PARP9, PDCD1LG2, PDE1C, PIK3AP1, PLSCR1, PML, PRAL, PRRG4, PSMB9, PSME2, PSME2P1, PSME2P2, PSTPIP2, PTPRU, RAB1AP1, RAB20, RAB39A, RHBDF2, RIGI, RIPK2, RMI2, RN7SKP26, RN7SL124P, RNA5SP237, RNF213, RNU6-190P, RNU6-275P, RNU7-40P, RPL21P57, RPL7AP42, RPS29P14, RPS2P36, RSAD2, RSPH9, RTEL1P1, RTP4, RUFY4, SAMD4A, SAMD9L, SAT1, SCARF1, SCO2, SDC3, SECTM1, SEPTIN4, SERPING1, SIGLEC1, SIGLEC11, SIGLEC16, SIMALR, SLAMF8, SLC1A3, SLC30A4-AS1, SLC6A12, SLC8A2, SLIT2, SMCO4, SOCS1, SORT1, SP140, SPATS2L, STAT1, STAT2, STAT4-AS1, STX11, SYNPO2, TAP1, TAP2, TATDN2P2, TCF3P1, TCN2, TDRD7, TFEC, TIFA, TLR7, TMEM268, TNFAIP6, TNFSF10, TNFSF13B, TRAFD1, TRIM22, TRIM5, TRIM6, TRPV4, TTC26, TYMP, UBE2L6, USP18, VAMP5, VPS9D1, WARS1, WDFY1, XAF1, ZBP1",24.63,46.17,7.50021170086781e-60,8.37807102497322e-61,60.0768559622341
"48","ChAd-BNT (V3, D1)","ChAd (V1, D3)",129,730,199,1149,516,"AGRN, AIM2, ANKRD22, APOBEC3A, APOL4, BATF2, BATF3, C1QA, C1QB, C1QC, C2, C3AR1, CASP5, CCL2, CD300E, CFB, CLEC6A, CMPK2, CXCL10, CXCL11, CXCL9, DDX60, DHRS9, EPB41L3, EPHB2, EPSTI1, ETV7, EXOC3L1, FAM20A, FAM225A, FAM225B, FBXO39, FBXO6, FCGR1A, FFAR3, FLVCR2, FMNL2, FRMD3, GBP1, GBP1P1, GBP4, GBP5, GLDN, GPR84, HERC6, HES4, HESX1, IDO1, IDO2, IFI30, IFI35, IFI44, IFI44L, IFI6, IFIT1, IFIT3, IFITM1, IFITM3, IL15, IL27, IL31RA, IL4I1, IRF7, ISG15, JPH4, KLHDC7B, LAMP3, LAP3, LGALS3BP, LILRB1, LILRB4, LINC00487, LY6E, LYPD5, MARCO, METTL7B, MIR3174, MS4A4A, MSR1, MT2A, MX1, MX2, MYOF, NEXN, OAS1, OAS2, OAS3, OASL, ODF3B, P2RY6, PARP9, PDCD1LG2, PKN2-AS1, PLEKHO1, PLSCR1, PSMB9, PSME2, PSTPIP2, PTPRU, RAB39A, RGL1, RSAD2, RTP4, RUFY4, SAMD4A, SCIMP, SDC3, SECTM1, SERPING1, SIGLEC1, SIGLEC11, SIRPD, SLAMF8, SLC6A12, SLIT2, SMCO4, SPATS2L, SPIC, SSC4D, STAT1, TCN2, TLR7, TNFSF10, TRPV4, TYMP, UBE2L6, USP18, VAMP5, XAF1",11.23,25,3.10508105228425e-127,5.40097186371902e-128,127.267528085163
"49","ChAd-BNT (V3, D1)","ChAd (V1, D6)",2,857,154,1149,291,"EPSTI1, SLCO4A1",0.17,0.69,1.0855765593587e-182,4.557844171513e-183,182.341240527029
"50","ChAd-BNT (V3, D1)","ChAd (V2, D7)",0,859,4,1149,4,"",0,0,4.35704030559411e-11,3.87229133236558e-12,11.41203197593
"51","ChAd-BNT (V3, D1)","BNT (V1, D6)",0,859,2,1149,8,"",0,0,2.70102368797774e-06,2.14948280804783e-07,6.66766602409888
"52","ChAd (V2, D1)","ChAd (V1, D7)",1,476,207,641,260,"IFI27",0.16,0.38,4.76235881446649e-179,1.75713523523998e-179,178.755194812404
"53","ChAd (V2, D1)","ChAd-BNT (V2, D7)",1,476,284,641,301,"C21orf91-OT1",0.16,0.33,4.37792328726269e-215,3.80747556953974e-215,214.41936287461
"54","ChAd (V2, D1)","ChAd-BNT (V2, D3)",161,316,471,641,823,"ABTB2, AGRN, AIM2, ANKRD22, APOBEC3A, APOL1, APOL6, ATF3, AXL, BACH1-IT2, BATF2, BCL2L14, BISPR, BST2, C15orf48, C1QB, C1QC, C2, CASP5, CCL2, CCL8, CD274, CDHR5, CELF2-AS1, CFB, CLEC6A, CMPK2, CXCL10, CXCL11, DDX60, DDX60L, DHRS9, DHX58, DISC1, DPRXP4, DTX3L, EIF2AK2, EPB41L3, EPSTI1, ETV7, EXOC3L1, FAM225A, FAM72B, FAM72C, FBXO39, FBXO6, FCGR1A, FCGR2C, FGL2, FMNL2, FN1, FRMD3, GBP1, GBP1P1, GBP2, GBP4, GBP5, GCH1, GGN, GPR84, GSN-AS1, HELZ2, HERC5, HERC6, HES4, HESX1, HORMAD1, IDO1, IDO2, IFI16, IFI27, IFI35, IFI44, IFI44L, IFI6, IFIH1, IFIT1, IFIT2, IFIT3, IFITM3, IL1RN, IL27, IL31RA, IRF7, ISG15, JUP, KCNMA1, KIAA1958, LAMP3, LAP3, LGALS3BP, LINC00487, LINC00937, LY6E, LYPD5, MARCO, MSR1, MT2A, MX1, MX2, MYOF, NCF1, NEXN, NMI, NRIR, NRN1, OAS1, OAS2, OAS3, OASL, ODF3B, OR56B1, OTOF, PARP12, PARP14, PARP9, PDCD1LG2, PGAP1, PKN2-AS1, PLSCR1, PNPT1, PRLR, PSME2, PSTPIP2, PTPRU, RAB39A, RNF213, RSAD2, RUFY4, SAMD4A, SAMD9L, SCARB2, SCARF1, SCO2, SCUBE2, SDC3, SERPING1, SIGLEC1, SIRPD, SLAMF8, SLC1A3, SLC6A12, SP110, SPATS2L, STAT1, STAT2, TAP1, TCN2, TFEC, TLR7, TNFSF10, TNFSF13B, TRIM22, TRIM5, TYMP, UBE2L6, USP18, VAMP5, XAF1, ZBP1, ZEB2-AS1",25.12,19.56,3.47907619004706e-130,6.13920114284802e-131,130.211888137299
"55","ChAd (V2, D1)","ZF2001 (V3, D07)",5,472,257,641,325,"CCL2, DDX60, LINC01703, MARCO, NASPP1",0.78,1.54,1.23441142706866e-195,7.51496481333801e-196,195.124073048531
"56","ChAd (V2, D1)","BBIBP (V3, D14)",9,468,269,641,350,"BACH1-IT1, DHX58, EPSTI1, FAM225A, KPTN, MARCO, PAIP1P1, TTC21A, UBQLNL",1.4,2.57,1.23112189085382e-194,7.13803663666956e-195,194.146421227316
"57","ChAd (V2, D1)","BBIBP (V3, D28)",4,473,265,641,336,"BACH1-IT1, DISC1-IT1, FAR1-IT1, MTCO2P11",0.62,1.19,6.5724635243611e-201,4.21183740640641e-201,200.375528402649
"58","ChAd (V2, D1)","BBIBP (V3, D07)",0,477,39,641,63,"",0,0,1.43228916574528e-59,1.58538606070915e-60,59.7998649646009
"59","ChAd (V2, D1)","ZF2001 (V3, D28)",1,476,65,641,78,"LINC01703",0.16,1.28,5.7934552525819e-84,7.66737745125565e-85,84.1153531566782
"60","ChAd (V2, D1)","BNT-MO (V3, D1)",290,187,402,641,929,"ACOT9, ADAMTSL4-AS2, AGRN, AIM2, ALMS1P1, ANKRD22, APOBEC3A, APOL1, APOL2, APOL6, ATF3, BACH1-IT1, BACH1-IT2, BATF2, BCL2L14, BISPR, BNIP5, BST2, C15orf48, C1QB, C1QC, C1QTNF7-AS1, C2, CACNA1A, CACNA1E, CALHM6, CARD16, CARD17P, CASP1, CASP5, CCDC194, CCL2, CCL8, CCR1, CD274, CDC42EP2, CDCA4P4, CDHR5, CEACAM1, CFAP58-DT, CIBAR1, CLEC18B, CLEC6A, CMPK2, CMTR1, CSNK1G2P1, CTRL, CXCL10, CXCL11, CXCL2, DAPK1-IT1, DAPP1, DDX10P1, DDX60, DDX60L, DHRS9, DHX58, DISC1, DISC1-IT1, DOCK4, DTX3L, DYNLT1, EIF2AK2, EPSTI1, ETV7, ETV7-AS1, EXOC3L1, FAM225A, FAP, FBXO39, FBXO6, FCGR1A, FCGR1BP, FCGR1CP, FDPSP3, FFAR2, FGL2, FMNL2, FRMD3, FUNDC2P4, GALM, GARIN4, GBP1, GBP1P1, GBP2, GBP3, GBP4, GBP5, GBP6, GCH1, GK-IT1, GPR84, GRAMD1B, GRIN3A, HELZ2, HERC5, HES4, HESX1, HMGB1P3, HNRNPA1P53, HORMAD1, HYMAI, IDO1, IDO2, IFI16, IFI30, IFI35, IFI44, IFI44L, IFI6, IFIH1, IFIT1, IFIT2, IFIT3, IFIT5, IFITM1, IFITM3, IGHEP2, IL1RN, IL27, IL31RA, IRF1-AS1, IRF7, IRF9, ISG15, ISG20, KCNMA1, KCTD14, KIAA1958, KPTN, LACTB, LAMP3, LAP3, LAP3P2, LGALS3BP, LHFPL2, LIF, LINC00487, LINC01703, LINC02033, LINC02068, LINC02287, LINC02362, LINC02363, LINC02471, LINC02555, LINC02574, LINC02773, LMNB1-DT, LRRK2-DT, LY6E, LYPD5, MDK, MIR130AHG, MIR222HG, MIR4308, MIR4433A, MIR4736, MIR601, MMADHCP2, MOV10, MSR1, MT2A, MTCO1P11, MTCO2P11, MTCO3P11, MTND4P14, MTND5P14, MX1, MX2, MYOF, NAIPP3, NASPP1, NBN, NCF1C, NDUFB8P2, NEK5, NMI, NRIR, NRN1, NTNG2, NUB1, OAS1, OAS2, OAS3, OASL, ODF3B, OR51R1P, OR52K1, OR52K3P, OR7E140P, OTOF, P2RY14, PARP12, PARP14, PARP9, PDCD1LG2, PLSCR1, PLSCR2, PML, PRAL, PRRG4, PSME2, PSME2P1, PSME2P2, PSTPIP2, RAB1AP1, RAB39A, REC8, RHBDF2, RIGI, RMI2, RN7SKP26, RN7SL124P, RN7SL364P, RN7SL368P, RNA5SP237, RNF213, RNF213-AS1, RNU1-100P, RNU6-1294P, RNU6-28P, RNU6-611P, RNU7-195P, RNU7-40P, RNU7-41P, RPL17P28, RPL7AP42, RPL7P18, RPS29P14, RPS2P36, RPS3AP32, RSAD2, RSPH9, RTP4, RUFY4, SAMD4A, SAMD9, SAMD9L, SAT1, SCARF1, SCO2, SDC3, SEPTIN4, SERPING1, SFRP1, SIGLEC1, SIMALR, SLAMF8, SLC1A3, SLC2A3P2, SLC30A4-AS1, SLC6A12, SOCS1, SP140, SPATS2L, STAT1, STAT2, TAP1, TAP2, TCF3P1, TCN2, TDRD7, TFEC, TIMM10, TMEM268, TMSB4XP1, TNFAIP6, TNFSF10, TNFSF13B, TOR1B, TRAFD1, TRIM21, TRIM22, TRIM5, TRIM6, TSNAX-DISC1, TTC26, TYMP, UBE2L6, USP18, VAMP5, VWA3B, WARS1, WDFY1, XAF1, XRN1, XXYLT1-AS2, ZBP1, ZCCHC2",45.24,31.22,2.38383432120004e-59,2.61487000417258e-60,59.5825498968058
"61","ChAd (V2, D1)","BNT (V2, D1)",229,248,119,641,500,"AGRN, AIM2, ALMS1P1, ANKRD22, APOL1, APOL2, APOL6, ATF3, BATF2, BCL2L14, BISPR, BNIP5, BST2, C15orf48, C1QB, C1QC, C2, CACNA1A, CACNA1E, CALHM6, CARD16, CARD17P, CASP5, CBX3P10, CCDC194, CCL2, CCL8, CD274, CDHR5, CEACAM1, CFAP58-DT, CFB, CIBAR1, CLEC6A, CMPK2, CXCL10, CXCL11, DDX60, DDX60L, DHRS9, DHX58, DOCK4, DTX3L, EIF2AK2, EPB41L3, EPSTI1, ETV7, ETV7-AS1, EXOC3L1, FAM225A, FAM72A, FAP, FBXO39, FBXO6, FCGR1A, FCGR1BP, FCGR1CP, FDPSP3, FRMD3, GARIN4, GBP1, GBP1P1, GBP2, GBP3, GBP4, GBP5, GBP6, GCH1, GK-IT1, GPR84, GRAMD1B, GRIN3A, HELZ2, HERC5, HERC6, HES4, HESX1, IDO1, IDO2, IFI16, IFI27, IFI35, IFI44, IFI44L, IFI6, IFIH1, IFIT1, IFIT2, IFIT3, IFIT5, IFITM3, IL27, IL31RA, IRF7, IRF9, ISG15, ISG20, KCNMA1, KCTD14, KPTN, LACTB, LAMP3, LAP3, LAP3P2, LGALS3BP, LHFPL2, LIF, LINC00487, LINC02068, LINC02471, LINC02555, LINC02574, LINC02701, LINC02773, LMNB1-DT, LRRK2-DT, LY6E, LYPD5, MARCO, MIR130AHG, MIR4308, MIR4736, MLKL, MMADHCP2, MOV10, MSR1, MT2A, MTND1P11, MTND4P14, MTND5P14, MTND6P5, MX1, MYOF, NASPP1, NMI, NRIR, NRN1, NUB1, OAS1, OAS2, OAS3, OASL, ODF3B, OR51R1P, OTOF, P2RY14, PARP12, PARP14, PARP9, PDCD1LG2, PLSCR1, PLSCR2, PML, PRAL, PRRG4, PSME2, PSME2P1, PSME2P2, PSTPIP2, RAB1AP1, RAB39A, RHBDF2, RIGI, RMI2, RN7SKP26, RN7SL124P, RNA5SP237, RNF213, RNF213-AS1, RNU1-100P, RNU6-1294P, RNU7-40P, RNU7-41P, RPL7AP42, RPS29P14, RPS3AP43, RSAD2, RSPH9, RTP4, RUFY4, SAMD4A, SAMD9, SAMD9L, SAT1, SCARF1, SCO2, SDC3, SEPTIN4, SERPING1, SFRP1, SIGLEC1, SIMALR, SLAMF8, SLC1A3, SLC30A4-AS1, SLC6A12, SOCS1, SP140, SPATS2L, STAT1, STAT2, TAP1, TAP2, TCN2, TDRD7, TFEC, TIMM10, TLR7, TMEM123-DT, TMEM268, TNFAIP6, TNFSF10, TNFSF13B, TRAFD1, TRIM21, TRIM22, TRIM5, TRIM6, TYMP, UBE2L6, USP18, VAMP5, VWA3B, WARS1, WDFY1, XAF1, XXYLT1-AS2, ZBP1, ZCCHC2",35.73,45.8,7.60933237097669e-33,7.18213985443012e-34,33.1437461423155
"62","ChAd (V2, D1)","BNT (V3, D1)",234,243,189,641,613,"AGRN, AIM2, ALMS1P1, ANKRD22, APOL1, APOL2, APOL6, ATF3, BATF2, BCL2L14, BISPR, BNIP5, C15orf48, C1QB, C1QC, C1QTNF7-AS1, C2, CACNA1E, CALHM6, CARD17P, CASP5, CCDC194, CCL2, CCL8, CD274, CDHR5, CEACAM1, CFB, CLEC6A, CMPK2, CSNK1G2P1, CXCL10, CXCL11, DDX10P1, DDX60, DDX60L, DHRS9, DHX58, DISC1-IT1, DOCK4, DPYD-IT1, DTX3L, DYNLT1, EIF2AK2, EPSTI1, ETV7, ETV7-AS1, EXOC3L1, FAM225A, FAP, FBXO39, FBXO6, FCGR1A, FCGR1BP, FCGR1CP, FDPSP3, FFAR2, FRMD3, GARIN4, GBP1, GBP1P1, GBP2, GBP3, GBP4, GBP5, GBP6, GCH1, GK-IT1, GPR84, GRAMD1B, GRIN3A, HELZ2, HERC5, HES4, HESX1, HMGB1P3, HNRNPA1P53, HYMAI, IDO1, IDO2, IFI16, IFI27, IFI30, IFI35, IFI44, IFI44L, IFI6, IFIH1, IFIT1, IFIT2, IFIT3, IFIT5, IFITM1, IFITM3, IGHEP2, IL27, IL31RA, IRF7, ISG15, ISG20, KCNMA1, KPTN, LACTB, LAMP3, LAP3, LAP3P2, LGALS3BP, LHFPL2, LIF, LINC00487, LINC01703, LINC02033, LINC02068, LINC02287, LINC02471, LINC02555, LINC02574, LINC02773, LMNB1-DT, LRRK2-DT, LY6E, LYPD5, MARCO, MIR130AHG, MIR4308, MIR4433A, MIR4736, MIR601, MMADHCP2, MOV10, MSR1, MT2A, MTCO1P11, MTND4P14, MTND5P14, MX1, MYOF, NAIPP3, NASPP1, NRIR, NRN1, NUB1, OAS1, OAS2, OAS3, OASL, ODF3B, OR7E140P, OTOF, P2RY14, PARP12, PARP14, PARP9, PDCD1LG2, PLSCR1, PLSCR2, PML, PRAL, PRRG4, PSME2, PSME2P1, PSME2P2, PSTPIP2, PTPRU, RAB1AP1, RAB39A, RHBDF2, RIGI, RMI2, RN7SKP26, RN7SL124P, RN7SL364P, RN7SL368P, RNA5SP237, RNF213, RNU7-40P, RNU7-41P, RPL7AP42, RPS29P14, RPS2P36, RPS3AP43, RSAD2, RSPH9, RTP4, RUFY4, SAMD4A, SAMD9L, SAT1, SCARF1, SCO2, SDC3, SEPTIN4, SERPING1, SFRP1, SIGLEC1, SIMALR, SLAMF8, SLC1A3, SLC30A4-AS1, SLC6A12, SOCS1, SP140, SPATS2L, STAT1, STAT2, SYNPO2, TAP1, TAP2, TCF3P1, TCN2, TDRD7, TFEC, TIMM10, TLR7, TMEM268, TNFAIP6, TNFSF10, TNFSF13B, TRAFD1, TRIM22, TRIM5, TRIM6, TSNAX-DISC1, TTC26, TYMP, UBE2L6, USP18, VAMP5, VWA3B, WARS1, WDFY1, XAF1, XXYLT1-AS2, ZBP1",36.51,38.17,8.34710494765461e-47,8.26281018574751e-48,47.0828722237931
"63","ChAd (V2, D1)","ChAd (V1, D3)",105,372,223,641,516,"AGRN, AIM2, ANKRD22, APOBEC3A, AXL, BATF2, BCL2L14, C1QB, C1QC, C2, CASP5, CCL2, CD300E, CFB, CLEC6A, CMPK2, CXCL10, CXCL11, DDX60, DHRS9, EPB41L3, EPSTI1, ETV7, EXOC3L1, FAM225A, FBXO39, FBXO6, FCGR1A, FMNL2, FRMD3, GBP1, GBP1P1, GBP4, GBP5, GPR84, HERC6, HES4, HESX1, IDO1, IDO2, IFI27, IFI30, IFI35, IFI44, IFI44L, IFI6, IFIT1, IFIT3, IFITM1, IFITM3, IL27, IL31RA, IRF7, ISG15, JUP, KCNMA1, LAMP3, LAP3, LGALS3BP, LGALS9, LINC00487, LY6E, LYPD5, MARCO, MSR1, MT2A, MX1, MX2, MYOF, NEXN, NRIR, OAS1, OAS2, OAS3, OASL, ODF3B, OTOF, PARP9, PDCD1LG2, PKN2-AS1, PLSCR1, PSME2, PSTPIP2, PTPRU, RAB39A, RSAD2, RTP4, RUFY4, SAMD4A, SDC3, SERPING1, SIGLEC1, SIRPD, SLAMF8, SLC6A12, SPATS2L, STAT1, TCN2, TLR7, TNFSF10, TYMP, UBE2L6, USP18, VAMP5, XAF1",16.38,20.35,1.69912528122545e-101,2.46287930500272e-102,101.608556870522
"64","ChAd (V2, D1)","ChAd (V1, D6)",2,475,154,641,291,"EPSTI1, IFI27",0.31,0.69,1.68929990636316e-147,3.7397371815095e-148,147.427158917754
"65","ChAd (V2, D1)","ChAd (V2, D7)",0,477,4,641,4,"",0,0,4.54005922162212e-10,3.94848503190609e-11,10.4035695039908
"66","ChAd (V2, D1)","BNT (V1, D6)",1,476,1,641,8,"IFI27",0.16,12.5,0.00418410041841004,0.000308755831275777,3.51038483141008
"67","ChAd (V1, D7)","ChAd-BNT (V2, D7)",125,83,160,260,301,"ABCB9, ACOXL, ALDH1L2, AMPD1, APOBEC3B, ASPM, ASS1, AURKB, B9D1, BHLHA15, BIRC5, BTN1A1, BUB1, BUB1B, C1orf106, C1orf167, CADPS2, CAV1, CCNA2, CCNB2, CD38, CDC20, CDC25A, CDC25C, CDC45, CDC6, CDCA2, CDCA5, CDK1, CENPA, CENPF, CENPM, CEP55, CKAP2L, CLSPN, DCC, DEPDC1, DEPDC1B, DIAPH3, DLGAP5, DMC1, DTL, E2F7, E2F8, ELK2AP, EPN2-AS1, ESCO2, ESPL1, EXO1, FAM64A, FBXO16, FCRL4, FER1L4, GINS2, GLDC, GPRC5D, GTSE1, HIST1H3C, HJURP, HMMR, IGF1, IGLL5, ITGA8, JCHAIN, JSRP1, KCNN3, KIAA0101, KIF11, KIF14, KIF15, KIF18B, KIF20A, KIF23, KIF2C, KIF4A, KIFC1, LINC00887, LINC01484, LOC102723766, LOC283710, LOC730101, LSAMP, MAMDC2-AS1, MCM10, MELK, MET, MIR3153, MIXL1, MKI67, MND1, MYBL2, MZB1, NEK2, NES, NT5DC2, OGDHL, OR4C6, PBK, PKMYT1, PLK1, PYCR1, RAD51, RRM2, SCNN1B, SDC1, SHCBP1, SKA1, SKA3, SLCO5A1, SNORA15, SPACA3, SPC24, SPC25, TICRR, TNFRSF17, TOP2A, TPX2, TRIP13, TROAP, TSHR, TTK, TXNDC5, TYMS, UBE2C, UCHL1",48.08,41.53,5.43194393867388e-25,5.04871664749829e-26,25.2968190028203
"68","ChAd (V1, D7)","ChAd-BNT (V2, D3)",7,201,625,260,823,"APOBEC3B, CCL25, CD38, CDC45, IFI27, KIF23, PKMYT1",2.69,0.85,1.17201864041035e-186,5.48855707519442e-187,186.26054181523
"69","ChAd (V1, D7)","ZF2001 (V3, D07)",2,206,260,260,325,"CD38, SYT1",0.77,0.62,2.18684458377974e-134,4.16039876853734e-135,134.380865040846
"70","ChAd (V1, D7)","BBIBP (V3, D14)",0,208,278,260,350,"",0,0,2.15504157857057e-143,4.44734330957498e-144,143.351899344196
"71","ChAd (V1, D7)","BBIBP (V3, D28)",2,206,267,260,336,"CCNB2, HIST1H2AD",0.77,0.6,3.94763274079868e-136,7.75250520535366e-137,136.110557933487
"72","ChAd (V1, D7)","BBIBP (V3, D07)",0,208,39,260,63,"",0,0,2.34858753767124e-46,2.30612094722638e-47,46.6371179193589
"73","ChAd (V1, D7)","ZF2001 (V3, D28)",0,208,66,260,78,"",0,0,3.5729566916916e-65,4.10410913232275e-66,65.3867810994227
"74","ChAd (V1, D7)","BNT-MO (V3, D1)",2,206,690,260,929,"APOBEC3B, SEMA6B",0.77,0.22,6.31748506147275e-205,4.52472632178629e-205,204.34440768398
"75","ChAd (V1, D7)","BNT (V2, D1)",5,203,343,260,500,"CCL25, CDC45, FBXO16, IFI27, TYMS",1.92,1,2.88478650631303e-147,6.27223995568935e-148,147.202577335298
"76","ChAd (V1, D7)","BNT (V3, D1)",6,202,417,260,613,"APOBEC3B, CDC45, CDT1, CEACAM6, IFI27, PRTN3",2.31,0.98,4.83718022990884e-159,1.22700984002089e-159,158.911151954429
"77","ChAd (V1, D7)","ChAd (V1, D3)",10,198,318,260,516,"ANKRD45, APOBEC3B, CCL25, CDC45, CLSPN, DTL, IFI27, KIF23, MCM10, PKMYT1",3.85,1.94,4.76833012098771e-134,8.93202586376834e-135,134.049050028046
