"","Cond1","Cond2","Shared","NotShared_cond1","NotShared_cond2","Total_Genes_Cond1","Total_Genes_Cond2","Genes_Names","Percentage_Shared_Cond1","Percentage_Shared_Cond2","pvalue","qvalue","log_q"
"40","BBIBP (V3, D28)","BNT (V2, D1)",0,16,539,16,694,"",0,0,3.21158879144919e-31,6.57370596276535e-32,31.182189725506
"41","BBIBP (V3, D28)","BNT (V3, D1)",1,15,516,16,708,"TSNAX-DISC1",6.25,0.141242937853107,3.299519125557e-28,6.57377414037844e-29,28.1821852213485
"42","BBIBP (V3, D28)","BNT-I (D1)",2,14,1099,16,1101,"C4orf19, HSP90AB4P",12.5,0.181653042688465,2.47360322140563e-30,5.02086419855637e-31,30.2992215250139
"43","BBIBP (V3, D28)","BNT-I (D10, mild)",2,14,4446,16,4448,"KCNA3, HSP90AB4P",12.5,0.0449640287769784,8.61076654079531e-39,1.88557058716868e-39,38.7245572049481
"44","BBIBP (V3, D28)","BNT-I (D10, severe)",4,12,4631,16,4635,"CXCL8, KCNA3, TSNAX-DISC1, HSP90AB4P",25,0.0862998921251348,8.71986047588595e-33,1.81931361598516e-33,32.7400924301549
"45","BBIBP (V3, D28)","BNT-I (D26, mild)",1,15,2592,16,2593,"HSP90AB4P",6.25,0.0385653682992673,1.2402901600869e-38,2.70378646758335e-39,38.5680276099242
"46","BBIBP (V3, D28)","BNT-I (D26, severe)",1,15,592,16,593,"HSP90AB4P",6.25,0.168634064080944,4.34181037671986e-29,8.72186662568539e-30,29.0593905588196
"47","BBIBP (V3, D28)","BNT-I (D3)",3,13,661,16,664,"KDELR3, C4orf19, HSP90AB4P",18.75,0.451807228915663,6.23969498552856e-25,1.21819824202137e-25,24.9142820315634
"48","BBIBP (V3, D28)","BNT-I (D4)",0,16,150,16,150,"",0,0,1.32767686829467e-22,2.54605851114677e-23,22.5941316200161
"49","BBIBP (V3, D28)","BNT-I-BNT (D51, mild)",0,16,363,16,363,"",0,0,1.59152524171129e-28,3.19047791657865e-29,28.4961442570724
"50","BBIBP (V3, D28)","BNT-I-BNT (D51, severe)",0,16,113,16,113,"",0,0,9.38440797153256e-21,1.75463782262145e-21,20.7558125133117
"51","BBIBP (V3, D28)","BNT-MO (V3, D1)",1,15,942,16,1254,"TSNAX-DISC1",6.25,0.0797448165869219,4.44609838936222e-32,9.2170125109861e-33,32.0354098230072
"52","BBIBP (V3, D28)","ChAd (V1, D3)",1,15,657,16,903,"CXCL8",6.25,0.110741971207087,9.30343308185102e-30,1.88053799453046e-30,29.7257178876347
"53","BBIBP (V3, D28)","ChAd (V1, D6)",0,16,165,16,302,"",0,0,3.12091630418038e-23,6.02054124778979e-24,23.2203644638315
"54","BBIBP (V3, D28)","ChAd (V1, D7)",0,16,268,16,337,"",0,0,1.79664951935375e-26,3.53606603882985e-27,26.4514796327903
"55","BBIBP (V3, D28)","ChAd (V2, D1)",1,15,732,16,916,"TSNAX-DISC1",6.25,0.109170305676856,1.87696947666243e-30,3.81780079566329e-31,30.4181867358693
"56","BBIBP (V3, D28)","ChAd (V2, D3)",0,16,201,16,215,"",0,0,1.5253097220159e-24,2.96008555145648e-25,24.5286957369179
"57","BBIBP (V3, D28)","ChAd (V2, D7)",0,16,9,16,18,"",0,0,4.89482250149905e-07,7.65121689998295e-08,7.11626948629502
"58","BBIBP (V3, D28)","ChAd-BNT (V2, D3)",0,16,908,16,1156,"",0,0,8.4447730551504e-35,1.7771740284441e-35,34.7502700421484
"59","BBIBP (V3, D28)","ChAd-BNT (V2, D7)",1,15,775,16,972,"CXCL8",6.25,0.102880658436214,8.05336856762536e-31,1.64150854131528e-31,30.78475685315
"60","BBIBP (V3, D28)","ChAd-BNT (V3, D1)",0,16,1032,16,1388,"",0,0,1.10870099343137e-35,2.34847370390634e-36,35.629214298292
"61","BBIBP (V3, D28)","I (D10, moderate)",3,13,3136,16,3139,"KDELR3, CXCL8, HSP90AB4P",18.75,0.0955718381650207,1.17925845508828e-33,2.46569864459327e-34,33.6080600035666
"62","BBIBP (V3, D28)","I (D10, severe)",4,12,4092,16,4096,"KDELR3, C4orf19, KCNA3, HSP90AB4P",25,0.09765625,3.83554533509134e-32,7.96829158387667e-33,32.0986347821456
"63","BBIBP (V3, D28)","I (D26, moderate)",1,15,2020,16,2021,"HSP90AB4P",6.25,0.049480455220188,5.14521654207988e-37,1.10430593386201e-37,36.9569105941955
"64","BBIBP (V3, D28)","I (D26, severe)",2,14,3977,16,3979,"KDELR3, HSP90AB4P",12.5,0.0502638853983413,4.08609019256943e-38,8.86775907056597e-39,38.0521861148071
"65","BBIBP (V3, D28)","I (D51, moderate)",0,16,51,16,51,"",0,0,8.89847634177302e-16,1.61111045154748e-16,15.7928746849977
