"","Cond1","Cond2","Shared","NotShared_cond1","NotShared_cond2","Total_Genes_Cond1","Total_Genes_Cond2","Genes_Names","Percentage_Shared_Cond1","Percentage_Shared_Cond2","pvalue","qvalue","log_q"
"1272","H-BNT-I (D4)","ChAd-BNT (V3, D1)",8,1024,142,1388,150,"OR52K2, PDE4B, FER1L4, CTRL, PLAUR, ADORA2A-AS1, WNT7A, SNORD89",0.58,5.33,1.31917128718311e-174,4.26129882304387e-175,174.370458009886
"1273","H-I (D10, moderate)","ChAd-BNT (V3, D1)",290,742,2849,1388,3139,"RIN2, DOCK4, IFI35, DUOX2, STS, ATF3, IER2, CASP1, PTTG2, ASGR2, SNORA12, ARFGEF3, IFIT1, PHF11, IFIT2, RNF138P1, OR52K1, ADGRG1, LINC00937, SRGAP1, IFI44, APOBEC3A, GSG1L, TYRO3, AGRN, MUC1, CLEC6A, OR52K2, GPR84, NRN1, C2, CPXM2, FCGR1A, ZCCHC2, TNFSF10, AP3B2, CRISP2, OASL, ITPRIPL1, FABP5, EPHB2, TAP1, GBP2, TIFA, CEACAM1, MYO16-AS1, ERLIN1, TMEM70, SP100, CLEC4D, LGALS9B, MX1, CD7, CXCL10, SPATS2L, FFAR3, ISG15, DNAH17, AGAP1, KLF4, TRIM25, IFI44L, NEXN, OAS2, RSPH9, IL2RB, SAMD9, SAMD9L, ASAP1-IT2, CCDC30, KIAA1958, TBC1D30, GBP1, KLF10, KPTN, IL34, CIR1, LACTB, CCDC102A, BTN2A3P, MEX3D, LILRB4, MATK, CD247, VSIG4, DISC1, UBE2L6, MTHFD2, TRIM22, PDCD1LG2, A3GALT2, TTC26, MUC12, FAP, ST8SIA5, LPCAT2, PRF1, BEX5, PIK3AP1, FLT3, TULP2, C1QB, GNLY, PLSCR1, C1QC, METTL7B, IFIT3, IFIT5, CFB, CACNA1C, MT2A, C1QA, FRMD3, TFEC, AIM2, EIF2AK2, GBP6, STX11, PSTPIP2, SORT1, ETV7, CD163, PRRG4, IL15, ZNF684, SNORA53, RSAD2, JPH4, SLC1A3, RPS16P5, TNFAIP6, LGALS3BP, NMI, CNIH2, CXCL2, NBN, GABRR2, FBXO39, C18orf25, HESX1, DHRS9, PLA2G7, UACA, PML, PRUNE2, CTSW, IL1RN, DTX3L, SEMA3B, CLIC3, GCH1, PARP12, IFI30, RAB39A, TRAFD1, FLVCR2, DUOX1, HELZ2, NFKBIZ, CXCL3, IFI6, ADAMTS10, BOK, ZNF853, SLC26A8, STAT2, CXCR3, ICAM1, TMEM150B, FMNL2, RAB20, NTRK3, FAM225A, CHRNG, EGR3, DDX60, SMCO4, OAS3, ANKRD22, PRSS30P, PRSS23, IFITM1, CACNA2D2, APOL6, LINGO2, MYO10, HERC5, BATF2, S1PR5, PARP14, TRIM69, PLEKHF1, CXCL11, SIGLEC1, MSR1, FER1L4, NKG7, SHTN1, XAF1, LINC00487, RMI2, ZBP1, C15orf48, SAMD15, PDZD4, KLHDC7B, SIGLEC16, JAK2, VAMP5, RUFY4, TYMP, HLA-DQA1, SERPING1, DDX60L, SP110, CACNA1A, SNORD9, COL6A2, GBP1P1, MS4A4A, PRKCG, AQP7, FAM20A, NPTXR, CD274, SBK1, RTP4, GSDMC, LDOC1, LMNB1, USP18, EMP1, FN1, LHFPL2, PGBD5, CLDND2, KIAA1614, HORMAD1, TRPV4, SSC4D, TINCR, ALPK3, CFAP58, AK4, PARP9, HERC6, TNFSF13B, OAS1, DCST1, WNT7A, TRIM6, FBXO6, EREG, LY6E, LAMP3, FBXL16, VSIG10L, MARCO, CD9, SLC8A2, TCN2, SRGAP2, IFIH1, MIR181A1HG, KCNJ2-AS1, RGL1, EPSTI1, PSORS1C3, SAT1, SLC26A1, GADD45B, TDRD7, ANO5, TRIB1, SLCO4A1, CACNA1E, KCNJ2, GLDN, LAP3, CHMP5, SRGAP2B, ALPK1, LINC00968, SLC28A1, C8G, IFI16, DUSP2, C3AR1, SLC18A1, CMPK2",20.89,9.24,0,0,0
"1274","H-I (D10, severe)","ChAd-BNT (V3, D1)",191,841,3905,1388,4096,"DOCK4, STS, IER2, CSRNP1, PTTG2, SNORA12, DYNLT1, CCL2, SLC6A13, LINC00937, SRGAP1, APOBEC3A, GSG1L, HLA-DMA, TTC21A, MUC1, GPR84, CPXM2, PRDX2, LYPD3, CLEC18B, FMOD, ZCCHC2, COL7A1, AP3B2, CRISP2, OASL, LILRB1, CD40, SNORA80E, TUBB2A, MYO16-AS1, ERLIN1, CD209, SYT15, CIITA, SP100, CLEC4D, AREG, TLR7, IL4I1, BACH1-IT2, HLA-DMB, DNAH17, TRIM25, RSPH9, IL2RB, ASAP1-IT2, KIAA1958, TBC1D30, IL34, CIR1, VSIG4, DISC1, HLA-DPA1, IL31RA, TRIM22, A3GALT2, TTC26, TUBA4B, FAP, PDIA3P1, ST8SIA5, LPCAT2, BEX5, FLT3, TULP2, PLSCR1, RCOR2, MAFF, IDO1, CACNA1C, MT2A, AIM2, SRD5A3-AS1, EIF2AK2, SDC3, PSTPIP2, SORT1, CD163, PRRG4, ZNF684, AATBC, SNORA53, MYH11, PRLR, CLNK, SLC1A3, DEPDC7, RPS16P5, TNFAIP6, CNIH2, ATP1B1, CXCL2, C18orf25, LIMK2, PLA2G7, UACA, PRUNE2, NFE2L3, AQP3, SEMA3B, P4HA2, ABCA6, GAS6, TNFAIP3, DUOX1, PLEKHG4B, NFKBIZ, P2RY6, SLC26A8, CXCR3, RAB20, ALDH1A1, ANKRD22, IFITM1, ZNF702P, MYO10, VPS9D1, KCNT1, DZIP1L, TXLNB, CBR3, LINC00487, PLAUR, RMI2, ZBP1, GK, C15orf48, SAMD15, DDT, MYOF, EPG5, JAK2, GALNT9, HLA-DQA1, LYPD5, DDX60L, CACNA1A, SNORD9, COL6A2, SMCHD1, NPTXR, SBK1, GSDMC, GBP4, LDOC1, HLA-DRA, LMNB1, LHFPL2, SAMHD1, HORMAD1, ALPK3, CFAP58, PARP9, DHRS12, DCST1, WNT7A, MIR5194, EREG, HLA-DRB1, FBXL16, VSIG10L, SLAMF7, CD9, TCN2, CRABP2, SRGAP2, MIR181A1HG, KCNJ2-AS1, EPSTI1, FPR3, PSORS1C3, SAT1, GADD45B, FGF13, TRIB1, SLCO4A1, CACNA1E, KCNJ2, GLDN, SRGAP2B, ALPK1, SLC28A1, CDCP1, IFI16, SNORD89, C3AR1, SLC18A1, SAMD4A, APOL3",13.76,4.66,0,0,0
"1275","H-I (D26, moderate)","ChAd-BNT (V3, D1)",117,915,1904,1388,2021,"STS, ENPP5, PTTG2, ASGR2, ARFGEF3, ADGRG1, LINC00937, SRGAP1, CLEC6A, GPR84, FASLG, AP3B2, CRISP2, ITPRIPL1, EPHB2, NCR3, MYO16-AS1, ERLIN1, MAFB, CLEC4D, CD7, DNAH17, AGAP1, KLF4, TRIM25, KIR3DL1, IL2RB, TBC1D30, CCDC102A, MATK, CD247, VSIG4, TBX21, A3GALT2, TTC26, MUC12, FBN2, ST8SIA5, LPCAT2, PRF1, BEX5, FLT3, SUCNR1, METTL7B, CACNA1C, TFEC, SORT1, CD163, SNORA53, SLC1A3, CNIH2, CXCL2, GABRR2, HYDIN, UACA, PRUNE2, CTSW, AQP3, PDZD7, P4HA2, PCDH1, FLVCR2, P2RY6, CXCL3, ADAMTS10, VCAN, BOK, ZNF853, SLC26A8, SMCO4, PRSS30P, PRSS23, CACNA2D2, MYO10, DZIP1L, S1PR5, PLEKHF1, SPON2, CBR3, SHTN1, RMI2, SAMD15, PDZD4, HLA-DQA1, DDX60L, SNORD9, COL6A2, MS4A4A, FAM20A, NPTXR, SBK1, GBP4, FN1, LHFPL2, HORMAD1, CFAP58, AK4, WNT7A, EREG, FBXL16, VSIG10L, MARCO, CD9, TCN2, MIR181A1HG, KCNJ2-AS1, PSORS1C3, ANO5, TRIB1, SLCO4A1, CACNA1E, GLDN, LINC00968, C8G, SNORD89, SLC18A1, APOL3",8.43,5.79,0,0,0
"1276","H-I (D26, severe)","ChAd-BNT (V3, D1)",227,805,3752,1388,3979,"DOCK4, STS, IER2, PTTG2, SNORA12, ARFGEF3, SLC6A13, ADGRG1, PDGFD, LINC00937, IFI44, APOBEC3A, GSG1L, TTC21A, MUC1, GPR84, CPXM2, PRDX2, CPNE9, FMOD, FCGR1A, FASLG, ZCCHC2, AP3B2, CRISP2, LILRB1, IL17RC, CD40, ITPRIPL1, FABP5, SNORA80E, TIFA, CEACAM1, TUBB2A, NCR3, MYO16-AS1, ERLIN1, CD209, SYT15, CIITA, TMEM70, SP100, CLEC4D, AREG, ACKR3, LGALS9B, TLR7, IL4I1, CD7, CD69, BACH1-IT2, DNAH17, AGAP1, KLF4, TRIM25, IFI44L, NEXN, KIR3DL1, RSPH9, IL2RB, ASAP1-IT2, EPB41L3, KIAA1958, TBC1D30, FAS, KLF10, CIR1, LACTB, MEX3D, MATK, CD247, VSIG4, DISC1, HLA-DPA1, MTHFD2, TBX21, DHX58, TRIM22, A3GALT2, FAP, ST8SIA5, LPCAT2, PRF1, FLT3, TULP2, GNLY, PLSCR1, PKN2-AS1, SUCNR1, CACNA1C, C1QA, AIM2, EIF2AK2, SDC3, PSTPIP2, SORT1, CD163, AATBC, SNORA53, CDHR5, PRLR, CLNK, SLC1A3, DEPDC7, RPS16P5, LGALS3BP, GRIN2C, CNIH2, CXCL2, GABRR2, RAVER2, HYDIN, FBXO39, C18orf25, SLC6A12, PSMD6-AS2, UACA, PRUNE2, CTSW, IL1RN, AQP3, MLC1, P4HA2, CLIC3, PCDH1, ABCA6, GAS6, TNFAIP3, DUOX1, SH2D1B, NFKBIZ, P2RY6, CXCL3, ADAMTS10, BOK, ZNF853, SLC26A8, CXCR3, ICAM1, TMEM150B, FMNL2, RAB20, CHRNG, ALDH1A1, ANKRD22, PRSS30P, PRSS23, CACNA2D2, MYO10, DZIP1L, MAPK12, TXLNB, S1PR5, TRIM69, PLEKHF1, FER1L4, ERBB2, SPON2, CBR3, NKG7, LINC00487, RMI2, AKR1C3, GK, C15orf48, SAMD15, PDZD4, MYOF, EPG5, JAK2, RUFY4, NCR1, NMUR1, DDX60L, IRF7, EPS8, SNORD9, COL6A2, MS4A4A, PRKCG, AQP7, SMCHD1, NPTXR, SBK1, GSDMC, LDOC1, HLA-DRA, LMNB1, LHFPL2, CLDND2, SAMHD1, HORMAD1, TRPV4, NCAM1, CFAP58, PARP9, MIR320E, WNT7A, EREG, HLA-DRB1, FBXL16, APC2, CD9, MIR181A1HG, KCNJ2-AS1, EPSTI1, FPR3, PSORS1C3, SAT1, SLC26A1, GADD45B, FGF13, TRIB1, BNC2, SLCO4A1, CACNA1E, KCNJ2, GLDN, ALPK1, PTPRU, SLC9A3, CLEC2B, SNORD89, C3AR1, SLC18A1, SAMD4A, APOL3",16.35,5.7,0,0,0
"1277","H-I (D51, moderate)","ChAd-BNT (V3, D1)",1,1031,50,1388,51,"SNORA53",0.07,1.96,9.52025176037179e-86,2.1477239439459e-86,85.6680215410943
"1278","H-I (D51, severe)","ChAd-BNT (V3, D1)",184,848,2116,1388,2300,"DOCK4, STS, CSRNP1, PTTG2, ASGR2, FOSL1, POLB, ARL5B, DISC1-IT1, LINC00937, SRGAP1, APOBEC3A, TTC21A, MUC1, OR52K2, GPR84, CDKN1A, FMOD, FCGR1A, COL7A1, ISG20, ZNFX1, AP3B2, CRISP2, TAP1, GBP2, SNORA80E, TIFA, ERLIN1, CD209, SYT15, RIBC1, PIGR, CLEC4D, ARHGAP26-IT1, BACH1-IT2, DNAH17, DNAJA1, TRIM25, F3, RSPH9, NDUFA4L2, TBC1D30, GBP1, FAS, KPTN, LACTB, DISC1, IRF1, UBE2L6, MTHFD2, TRIM22, A3GALT2, TTC26, DUSP5, FAP, ST8SIA5, LPCAT2, PIK3AP1, FLT3, TULP2, PLSCR1, MAFF, NLRC5, MT2A, AIM2, EIF2AK2, GBP6, STX11, PSTPIP2, SORT1, CD163, PRRG4, SNORA53, COL1A1, MYH11, CLNK, SLC1A3, DEPDC7, RPS16P5, TNFAIP6, NMI, CNIH2, CXCL2, NBN, RAVER2, C18orf25, LIMK2, PSMD6-AS2, RHBDF2, UACA, PLAGL1, PRUNE2, IL1RN, ODF3B, AQP3, SEMA3B, GCH1, STAT1, PCDH1, ABCA6, SECTM1, IFI30, TNFAIP3, SIPA1L1, FLVCR2, HELZ2, SH2D1B, NFKBIZ, P2RY6, SLC26A8, DGKK, ICAM1, RAB20, REC8, EGR3, SCARF1, ANKRD22, IFITM1, ADPGK-AS1, SOCS1, APOL6, MYO10, VPS9D1, TXLNB, BATF2, PARP14, NCF1C, CTRL, MEGF11, PLAUR, RMI2, ZBP1, UNC5A, C15orf48, SAMD15, IL27, EPG5, JAK2, VAMP5, GALNT9, DDX60L, SNORD9, GBP1P1, TMEM132A, MYBPC2, SMCHD1, CD274, GSDMC, LDOC1, ADORA2A-AS1, LHFPL2, HORMAD1, NCAM1, AK4, PARP9, MIR320E, DHRS12, MIR5194, GRIP2, FBXO6, TMEM140, EREG, FBXL16, PCBP1-AS1, CRABP2, IFIH1, MIR181A1HG, KCNJ2-AS1, FPR3, SAT1, GADD45B, RASGRF1, FGF13, RIPK2, TRIB1, SLCO4A1, CACNA1E, KCNJ2, GLDN, PSMB9, ALPK1, RNF213, C3AR1",13.26,8,0,0,0
"1279","H-I-I (D2)","ChAd-BNT (V3, D1)",0,1032,1,1388,1,"",0,0,0.000968054211035817,0.000132384571326464,3.87816262651431
"1280","I-BNT-I (D2)","ChAd-BNT (V3, D1)",1,1031,4,1388,10,"EREG",0.07,10,1.04775629929368e-10,1.67008179245401e-11,10.7772622587078
"1281","I-BNT-I (D5)","ChAd-BNT (V3, D1)",0,1032,1,1388,2,"",0,0,0.000968054211035817,0.000132384571326464,3.87816262651431
"1282","I-I (D1)","ChAd-BNT (V3, D1)",1,1031,38,1388,39,"VPREB3",0.07,2.56,3.03200613509718e-69,6.38109772676839e-70,69.1951046040892
"1283","I-I (D3)","ChAd-BNT (V3, D1)",0,1032,3,1388,3,"",0,0,5.42737763034126e-09,8.31043220125382e-10,9.08037638924374
"1284","I-I (D5)","ChAd-BNT (V3, D1)",0,1032,14,1388,14,"",0,0,5.068870071869e-32,9.35207195870889e-33,32.029092160192
"1285","ZF2001 (V3, D14)","ZF2001 (V3, D07)",78,370,201,552,330,"KLHL28, SLC1A5, COL6A3, FAM135A, AKAP17A_1, CTNNBIP1, DOK4, CTSE, BTBD19, ZBTB6, ANAPC1P1, GSK3A, ACLY, BCAT2, NAB1, ADORA2B, NRGN, SIPA1L1, PDF, LOC100507103, C13orf46, TRBV30, ZNF528, AC006299.1, RASA3, LINC01703, AC092747.2, CD300H, CTAGE15, LOC105377779, CIP2A, ABR, CACHD1, CATSPER2, RPL38, ATP5F1C, TRBV28, SAMD3, KLHL5, MBD6, UBQLN2, C1orf112, EFHD1, CFAP410, DCBLD1, AIDA, HK2, IL11RA, LTV1, CUX1, PLCL1, LINC02280, NCAPD2, CAVIN3, HOXB2, ALKBH1, ASTE1, CYB561D2_1, ARHGAP15, HOXA5, ACAD11, COX5A, C6orf89, HOXA9, KCNMB3, CALM2, RABL2B, LOC105370846, CDC42SE2, TUBB2B, BSG, CCDC174, TAS2R10, EIF3B, MIR4755, AMZ2, SLC38A9, GAS6-AS1",14.13,23.64,3.64668255693028e-103,8.77655119185512e-104,103.056676109674
"1286","ZF2001 (V3, D28)","ZF2001 (V3, D07)",55,393,64,552,137,"SLC1A5, CTNNBIP1, TRBV3-1, RN7SL460P, RELT, SLC1A4, BTBD19, ACLY, NAB1, SIPA1L1, AREG, DEAF1, RASA3, RFTN2, LINC01703, RABL2A, CACHD1, GCHFR, RPL38, TRBV28, ERO1A, SCNM1, MT-ND3, MBD6, GAS5, ZC3H14, EFHD1, NCLP1, DCBLD1, LOC105374943, ATXN1, HK2, COMMD4, LTV1, PLCL1, LINC02280, DDB1, PRMT9, CAVIN3, HOXB2, ASDURF, TMEM62, ALKBH1, KIAA1522, CYB561D2_1, SCT, HOXA5, MORN4, CEP83, HOXA9, NDUFS5, RABL2B, BSG, EIF3B, GAS6-AS1",9.96,40.15,1.08323605757444e-48,2.11495465702059e-49,48.6746989391243
"1287","BNT-I-BNT (D51, mild)","ZF2001 (V3, D07)",5,443,358,552,363,"ARHGEF34P, RABL2A, BAG4, ARRDC4, COX5A",0.91,1.38,6.51040676165448e-229,2.71681144606915e-229,228.565940501727
"1288","BNT-I-BNT (D51, severe)","ZF2001 (V3, D07)",5,443,108,552,113,"ZNF197, CACHD1, ARRDC4, TREML1, CREB5",0.91,4.42,4.33753851288946e-110,1.05700670923611e-110,109.975922256046
"1289","H-BNT-I (D1)","ZF2001 (V3, D07)",27,421,1074,552,1101,"RLN2, B3GNT5, TMEM262, DEDD2, RELT, HOXB4, BTBD19, ATG2A, CLEC18A, F2RL2, AREG, B3GNTL1, CCIN, SSR4P1, SAMD3, C3orf80, SULT1A1, LOC102031319, TEPP, SYT1, HOXA5, C19orf38, CCR8, CCDC85B, ALKBH7, LINC01315, GIMAP5",4.89,2.45,0,0,0
"1290","H-BNT-I (D10, mild)","ZF2001 (V3, D07)",84,364,4364,552,4448,"SESTD1, TMSB4X, RAG1, RCN2, FKBPL, MXD3, CD1E, HOXB4, ZBTB6, ANAPC1P1, LIN7A, LINC00544, GSK3A, BCAT2, ANXA1, ARHGEF34P, CRYBA1, CD79B, CEBPB, RPL23A, ZNF528, SLC7A6, WDR63, RASA3, DBH-AS1, PCYT2, RABL2A, CLEC7A, DDX60, PPP2CA, C12orf73, CCNDBP1, RAB20, SRGAP2, GAS7, CATSPER2, CCR4, NOL3, SETMAR, SAMD3, KCNJ15, NAT10, GAS5, RAPGEF6, AGBL3, EFHD1, IGFBP7, RTN3, PHAX, IL11RA, FMO4, GLB1L2, RAB32, MAP3K5, LENG8-AS1, ZHX3, HOXB2, FGFBP3, PTPRB, MYC, ASTE1, PDIK1L, LTK, SYNE2, TSR1, CREB5, ACAD11, C19orf38, MBOAT1, ZNF239, CCR8, GIPC1, COX5A, LRIG1, DZANK1, PNRC1, ANAPC1, PRKAG2-AS1, C17orf58, LINC01315, GCNT4, GSE1, GAS6-AS1, DBP",15.22,1.89,0,0,0
"1291","H-BNT-I (D10, severe)","ZF2001 (V3, D07)",79,369,4556,552,4635,"FAM53A, CD38, SESTD1, B3GNT5, TMSB4X, RAG1, FKBPL, MXD3, ADAMTSL4, CD1E, DOK4, HOXB4, ANAPC1P1, LIN7A, LINC00544, BCAT2, CLEC18A, NRGN, ANXA1, ARHGEF34P, CEBPB, SLC7A6, RASA3, DBH-AS1, DDX60, NDC80, CCNDBP1, RAB20, SRGAP2, CACHD1, GAS7, CCR4, CCIN, RPL38, TTC7B, NOL3, SUSD4, SAMD3, JADE3, KCNJ15, NAT10, ARMC12, RAPGEF6, TTC26, VEGFA, EFHD1, IGFBP7, VIPR2, RTN3, PHAX, IL11RA, FMO4, RAB32, SULT1A1, HOXB2, TEPP, NEURL3, ITGA1, MYC, PMP22, LTK, SYNE2, TREML1, CREB5, ACAD11, ZNF239, CCR8, PRB3, GIPC1, COX5A, LRIG1, PNRC1, PRKAG2-AS1, C17orf58, TAS2R10, LINC01315, GCNT4, GAS6-AS1, DBP",14.31,1.7,0,0,0
"1292","H-BNT-I (D26, mild)","ZF2001 (V3, D07)",53,395,2540,552,2593,"TMSB4X, RAG1, ZBTB6, CCL2, LIN7A, BCAT2, DNAJA2, ANXA1, ARHGEF34P, CRYBA1, CD79B, ZNF528, DBH-AS1, RABL2A, PPP2CA, IP6K2, CCNDBP1, GAS7, CATSPER2, GPM6A, NOL3, NAT10, ADGRL1, ZC3H14, IGFBP7, RTN3, PHAX, IL11RA, ARRDC4, FMO4, RAB32, CFAP20, LTK, CREB5, ACAD11, C19orf38, MBOAT1, GIPC1, COX5A, LRIG1, DZANK1, MARCO, PNRC1, ANAPC1, PRKAG2-AS1, RAD50, C17orf58, ALKBH7, LINC01315, GCNT4, GSE1, NRBP1, DBP",9.6,2.04,0,0,0
"1293","H-BNT-I (D26, severe)","ZF2001 (V3, D07)",17,431,576,552,593,"TMSB4X, BCAT2, CRYBA1, CD79B, PPP2CA, CACHD1, GPM6A, IGFBP7, PHAX, ARRDC4, RAB32, LTK, TREML1, ZNF239, CCDC85B, LINC01315, DBP",3.08,2.87,2.0843272704542e-271,1.10142615038388e-271,270.958044616585
"1294","H-BNT-I (D3)","ZF2001 (V3, D07)",17,431,647,552,664,"B3GNT5, MXD3, TMEM262, RELT, BTBD19, CLEC18A, CRYBA1, AREG, RAB20, GAS7, CCIN, KCNJ15, ARMC12, RTN3, RAB32, ALKBH7, LINC01315",3.08,2.56,1.64372032312812e-287,9.18514406259223e-288,287.036914027698
"1295","H-BNT-I (D4)","ZF2001 (V3, D07)",3,445,147,552,150,"B3GNT5, RELT, CCIN",0.54,2,4.93613632597832e-138,1.33318967165922e-138,137.875108059517
"1296","H-I (D10, moderate)","ZF2001 (V3, D07)",56,392,3083,552,3139,"CD38, SESTD1, B3GNT5, SCRN2, TMSB4X, FKBPL, CD1E, IER5L, SPSB3, ANAPC1P1, LIN7A, BCAT2, HOXA1, ANXA1, CRYBA1, DBH-AS1, PCYT2, DDX60, RAB20, SRGAP2, GAS7, CCR4, CCIN, GPM6A, TTC7B, NOL3, SUSD4, KCNJ15, ARMC12, TTC26, EFHD1, IGFBP7, VIPR2, SQLE, RTN3, IL11RA, ARRDC4, GLB1L2, RAB32, CFAP20, NEURL3, GNB1L, PMP22, LTK, SYNE2, CREB5, ACAD11, PRB3, GIPC1, LRIG1, MARCO, ZNF750, C17orf58, LINC01315, GCNT4, DBP",10.14,1.78,0,0,0
"1297","H-I (D10, severe)","ZF2001 (V3, D07)",84,364,4012,552,4096,"LOC100996455, SESTD1, KATNBL1, B3GNT5, TMSB4X, MXD3, DEDD2, BTBD19, ZBTB6, CCL2, ANAPC1P1, LIN7A, LINC00544, P2RY4, BCAT2, DNAJA2, ANXA1, CRYBA1, CD79B, CEBPB, RPL23A, CASP2, AREG, PDIA3P1, DBH-AS1, CLEC7A, PPP2CA, CCNDBP1, APPL2, RAB20, SRGAP2, GCHFR, GAS7, CCR4, CCIN, RPL38, GPM6A, NOL3, SUSD4, KCNJ15, ANXA2R, NAT10, ARMC12, TTC26, IGFBP7, VIPR2, RTN3, PHAX, HK2, IL11RA, FMO4, PLCL1, RAB32, MAP3K5, DDB1, SULT1A1, KIAA1522, MYC, PMP22, LTK, FBXO38, TREML1, HOXA5, CREB5, ACAD11, MBOAT1, CHID1, ZNF239, CCR8, GIPC1, LRIG1, ZNF33A, CCDC85B, MAP10, PNRC1, CALM2, PRKAG2-AS1, C17orf58, CREBL2, LINC01315, GCNT4, NRBP1, GAS6-AS1, DBP",15.22,2.05,0,0,0
"1298","H-I (D26, moderate)","ZF2001 (V3, D07)",31,417,1990,552,2021,"B3GNT5, TMSB4X, RAG1, ZBTB6, ANAPC1P1, LIN7A, ANXA1, DBH-AS1, GAS7, GPM6A, TTC7B, NOL3, SAMD3, ARMC12, TTC26, IGFBP7, VIPR2, RTN3, IL11RA, RAB32, PTPRB, LTK, TREML1, CREB5, ZNF239, GIPC1, MARCO, PRKAG2-AS1, GCNT4, GAS6-AS1, DBP",5.62,1.53,0,0,0
"1299","H-I (D26, severe)","ZF2001 (V3, D07)",77,371,3902,552,3979,"LOC100996455, SESTD1, KATNBL1, B3GNT5, SCRN2, TMSB4X, COL6A3, PLS3, FAM117A, ZBTB6, SPSB3, LIN7A, B3GALT4, BCAT2, DNAJA2, ANXA1, CRYBA1, ANKRD39, CD79B, SPAG7, AREG, DEAF1, RASA3, PCYT2, CLEC7A, PPP2CA, C12orf73, NDC80, CCNDBP1, RAB20, GCHFR, CCR4, NFXL1, CCIN, RPL38, TTC7B, KCNJ15, ANXA2R, AGPAT4, ADGRL1, ARMC12, PDZK1IP1, VEGFA, EFHD1, IGFBP7, VIPR2, RTN3, PHAX, AMH, IL11RA, FMO4, RAB32, MAP3K5, HOXB2, CFAP20, KIAA1522, MYC, ARHGAP15, LTK, PLCG1-AS1, FBXO38, TREML1, CREB5, MBOAT1, CHID1, GIPC1, HELLS, LRIG1, MAP10, PNRC1, FKBP2, ZNF750, CEL, LINC01315, GCNT4, GAS6-AS1, DBP",13.95,1.94,0,0,0
"1300","H-I (D51, moderate)","ZF2001 (V3, D07)",2,446,49,552,51,"TTC7B, ARRDC4",0.36,3.92,6.77545576294187e-66,1.4046656658846e-66,65.8524270328692
"1301","H-I (D51, severe)","ZF2001 (V3, D07)",52,396,2248,552,2300,"B3GNT5, TMSB4X, MXD3, DEDD2, RELT, BTBD19, ZBTB6, ATG2A, LIN7A, DNAJA2, NRGN, SIPA1L1, CRYBA1, CEBPB, ZNF528, DBH-AS1, PPP2CA, RAB20, GAS7, NFXL1, CCIN, GPM6A, TTC7B, JADE3, KCNJ15, ARMC12, TTC26, SQLE, PHAX, IL11RA, FMO4, RAB32, PLEKHH3, HOXB2, PTPRB, ASTE1, LTK, PLCG1-AS1, TREML1, HOXA5, ACAD11, ZNF239, ZNF554, CCDC85B, MAP10, PNRC1, BSG, MIR4755, LINC01315, GCNT4, GAS6-AS1, DBP",9.42,2.26,0,0,0
"1302","H-I-I (D2)","ZF2001 (V3, D07)",0,448,1,552,1,"",0,0,0.0022271714922049,0.000296645725387159,3.5277619053887
"1303","I-BNT-I (D2)","ZF2001 (V3, D07)",0,448,5,552,10,"",0,0,6.43145466354769e-12,1.04747140791786e-12,11.9798578228275
"1304","I-BNT-I (D5)","ZF2001 (V3, D07)",0,448,1,552,2,"",0,0,0.0022271714922049,0.000296645725387159,3.5277619053887
"1305","I-I (D1)","ZF2001 (V3, D07)",0,448,39,552,39,"",0,0,1.49588093260511e-58,3.03014272349817e-59,58.5185369152047
"1306","I-I (D3)","ZF2001 (V3, D07)",0,448,3,552,3,"",0,0,6.58439465544686e-08,9.86457667126192e-09,8.00592154733827
"1307","I-I (D5)","ZF2001 (V3, D07)",0,448,14,552,14,"",0,0,5.26998197959748e-27,9.45403355423371e-28,27.0243828606334
"1308","ZF2001 (V3, D28)","ZF2001 (V3, D14)",59,220,60,330,137,"CYP1B1, PARD6G-AS1, DCBLD1, SLC1A5, CUL4B, LYAR, COX10, COQ7, AP3M2, BRCA2, CTNNBIP1, ALKBH1, SPATA24, CCDC66, HOXB2, RPL38, OR5B21, SIPA1L1, CYB561D2_1, BAG3, CACHD1, TRBV28, ACLY, CSNK2A3, WDR77, CDH23, GAS6-AS1, LTV1, CAVIN3, BSG, RABL2B, EFHD1, BTBD19, LY75-CD302, BMS1P1, CBARP, DNAJC30, HOXA5, CPSF1, C20orf204, LINC01703, NLE1, GABPB1-AS1, CD83, HOXA9, MCCC1-AS1, MOSMO, MBD6, MTR, FIP1L1, NAB1, CDC42P5, PLCL1, HK2, TGFB1, EIF3B, LINC02280, ACY3, RASA3",17.88,43.07,1.60493759457714e-33,2.97239240240162e-34,33.5268938574457
"1309","BNT-I-BNT (D51, mild)","ZF2001 (V3, D14)",4,275,359,330,363,"CAMP, CCDC66, CR2, COX5A",1.21,1.1,2.99435376796539e-180,9.93671386445283e-181,180.002757215853
"1310","BNT-I-BNT (D51, severe)","ZF2001 (V3, D14)",1,278,112,330,113,"CACHD1",0.3,0.88,4.99724353012137e-99,1.17648869529882e-99,98.9294122415376
"1311","H-BNT-I (D1)","ZF2001 (V3, D14)",7,272,1094,330,1101,"CAMP, SAMD3, CR2, BTBD19, HOXA5, CD83, BAIAP2L1",2.12,0.64,1.384707427073e-282,7.64984524478392e-283,282.116347350469
