genes,cos2,dimension
GZMM,0.6410073816887447,NA
ATP8B4,0.6409309492322228,NA
GIMAP7,0.6402296321003023,NA
FCAR,0.6400739604036817,NA
CTSW,0.6394246093551477,NA
MARCKS,0.6381622074427338,NA
PTPRCAP,0.6373041981470717,NA
LAT2,0.6370090787552098,NA
AZU1,0.6362644858990585,NA
RORA,0.6361673765621085,NA
NLGN4Y,0.6354432005708383,NA
AIM2,0.6324127713893671,NA
F12,0.6323437248344839,NA
CST7,0.6318580407192612,NA
TMEM33,0.6292501815527864,NA
GPR84,0.6285696142517171,NA
CCDC150,0.6282833634294762,NA
CD8B,0.6274451902368603,NA
SOCS2,0.6253939382775071,NA
CDC42,0.625104389651349,NA
OLFM4,0.6250211248756865,NA
MAP3K8,0.622469694233788,NA
BCL3,0.6223701487710896,NA
INHBA,0.6223345527624539,NA
DOK3,0.6210282378182203,NA
S100P,0.6203087276963238,NA
DACH1,0.6202348527763482,NA
RNASE2,0.6198573569942805,NA
PPP2CA,0.6179454656469137,NA
CASP6,0.6172085654550648,NA
GZMH,0.6158378233804299,NA
SIRPB1,0.6145340069595812,NA
IL5RA,0.6143181726711883,NA
EREG,0.6093628012307747,NA
IQGAP3,0.6087549751785032,NA
IL10,0.6086574692874368,NA
IL17RB,0.6079476166967505,NA
THEM4,0.6075537065426782,NA
AP3B1,0.6075347588652298,NA
PIK3CG,0.6073974445242288,NA
IL2RB,0.6072983287157427,NA
SNAP23,0.6068902527468968,NA
VNN1,0.6068699103157074,NA
GBP6,0.6056039680725923,NA
GPR89A,0.6054956243359416,NA
RGL4,0.6047913934371769,NA
MMP9,0.6040277785953105,NA
C1orf162,0.6037051528465951,NA
APLP2,0.6027683230132372,NA
PLEKHF1,0.5996950528217778,NA
CFH,0.5989711755598045,NA
AQP9,0.5980717139447866,NA
NR3C2,0.5980600559316034,NA
SLC6A6,0.5980203931693779,NA
PARP1,0.5954923835579357,NA
FPR1,0.5954891645960787,NA
KLF4,0.5949524883798762,NA
SKIL,0.5946480099381436,NA
SH2D1A,0.5899539301974184,NA
ADCY9,0.5889341541294751,NA
XCL2,0.5888553517349688,NA
MPP1,0.5879112859794328,NA
HLX,0.5865500153985316,NA
CLEC4A,0.5860958848405717,NA
SLC19A2,0.585280500237768,NA
ZNF683,0.5845772507454273,NA
ZNF3,0.5833709669070074,NA
OLR1,0.5823820666429363,NA
TFE3,0.5812125204840555,NA
SYK,0.5803534910825143,NA
ITGB8,0.5789667575160613,NA
SMAD3,0.5787931402785703,NA
LTB,0.5775349753525593,NA
TIMP2,0.5769958459863006,NA
PRKCH,0.5748749430860639,NA
A2M,0.5737316969307569,NA
SLC24A1,0.5728152120643446,NA
STAT5B,0.5724785208008394,NA
GRB2,0.5718534391726143,NA
RFPL4A,0.5715018345022495,NA
IL27,0.5697221325428872,NA
CD46,0.5693251784474895,NA
BCL2,0.5691627958254953,NA
TTYH2,0.5687420232772574,NA
CHST15,0.5673709898795749,NA
HHEX,0.5666830935578318,NA
GALNT6,0.5663942368849613,NA
ATP1B1,0.563811985423923,NA
CD28,0.5635230831709597,NA
NT5E,0.5635062428279077,NA
LTA,0.5615673165101481,NA
DYSF,0.5615058931450219,NA
CCR9,0.5611446665441464,NA
IRAK1BP1,0.559489886319918,NA
IFITM1,0.5591255026330586,NA
PSMB8,0.558467127123014,NA
PAG1,0.5580012221701849,NA
PRKCQ,0.5579733643633256,NA
TECR,0.5560704091110592,NA
PSEN1,0.5555289755719863,NA
IL18,0.5535414088282492,NA
VANGL1,0.5521038826300109,NA
CCDC22,0.5510771560388343,NA
ARHGDIB,0.5503198045916906,NA
TRIM22,0.5487040043163507,NA
NLRP6,0.5469743104132644,NA
KCNJ2,0.5461364612169346,NA
GATA3,0.5451609831687861,NA
TNFAIP3,0.5427806177585738,NA
IL10RA,0.5422733923138473,NA
ITGA4,0.5421289446503267,NA
MXD1,0.540828460256033,NA
PLCG2,0.5407068786321185,NA
DGAT2,0.5388740185756985,NA
KRT23,0.5379934713594751,NA
CDH26,0.5367383619234987,NA
RBBP8,0.5328060891135485,NA
CCNB2,0.5321934187618745,NA
ITGA6,0.5315046650296058,NA
FBXO38,0.5305972760557598,NA
AGTRAP,0.5292025427008634,NA
EGF,0.5277890608510719,NA
CTSG,0.5271138339737246,NA
SFTPD,0.5270764050730256,NA
RAB27A,0.5247044429357869,NA
LILRA5,0.5243851458280201,NA
BCR,0.5231934943469737,NA
FAR2,0.5222914252550059,NA
DOCK4,0.521789208746473,NA
ADM,0.5207873657467824,NA
PLSCR1,0.5205196965016834,NA
TLR6,0.5199720304418263,NA
GBP2,0.518437098893456,NA
CLEC12B,0.518309022537307,NA
LST1,0.5173298726177956,NA
ADORA1,0.5170591742344415,NA
SLC4A7,0.5169212339473713,NA
HLA-DPA1,0.5166144133978753,NA
TRAF3IP3,0.5144188069289731,NA
PRF1,0.5136275728762396,NA
TBC1D8,0.5135924489149152,NA
ARL4C,0.5131888766247474,NA
APEH,0.5127335929046618,NA
CASP1,0.5099068867889814,NA
SERPINA1,0.5093764911228059,NA
RNASE6,0.5083103834366433,NA
NKG7,0.5069519483333443,NA
GPR19,0.5053137810692223,NA
TRIM68,0.502968495644208,NA
EFNB1,0.5027427373608873,NA
ELANE,0.5008033680392276,NA
LPXN,0.5007489124200184,NA
ADAP2,0.7641303601850098,PC2
ANXA5,0.7254197279693234,PC2
APOBEC3F,0.6300426058056556,PC2
ARHGEF10L,0.5532986877514857,PC2
AXL,0.6727233369190061,PC2
BST2,0.6328841994768011,PC2
CCL8,0.5378910125949105,PC2
CD300C,0.6600079585634318,PC2
CD68,0.537827144640934,PC2
CD74,0.5339856784853643,PC2
CD86,0.5796995609921501,PC2
CSK,0.5312212963857184,PC2
CXCL10,0.6248309799316665,PC2
CXCL11,0.6085223626038102,PC2
CYBB,0.6333949253052485,PC2
CYFIP1,0.6038151918181056,PC2
DHX58,0.6850616088642643,PC2
EMILIN2,0.5077970494381598,PC2
EPB41L3,0.733257820622754,PC2
FCN1,0.5864478640530252,PC2
FOXO1,0.5664342347896533,PC2
FXYD6,0.6876286679827571,PC2
GBP1,0.5532313842297637,PC2
GCH1,0.5019047667533826,PC2
GPBAR1,0.5709338652155332,PC2
GRAMD1C,0.5326375997348021,PC2
GRN,0.6219955542055663,PC2
GSDMD,0.5489741810159172,PC2
HERC5,0.5298088542134102,PC2
HMGB1,0.5299442830117996,PC2
IFI35,0.6592535010493885,PC2
IFI6,0.5387977550106532,PC2
IFIT1,0.5464026910479678,PC2
IFIT2,0.6397837222552829,PC2
IFIT3,0.5743730577164835,PC2
IFITM3,0.5093091702119014,PC2
