genes,cos2,dimension
KIR3DL1,0.621033982922508,PC2
KLRC3,0.5464331035094384,PC2
KLRD1,0.5098649520635665,PC2
KLRF1,0.6210339829225074,PC2
KLRF2,0.6210339829225069,PC2
KMT2A,0.5353995819341844,PC2
LAMB3,0.6707709273457878,PC2
LEF1,0.5088126551366937,PC2
LEP,0.6210339829225074,PC2
LFNG,0.636251279194555,PC2
LRG1,0.6791846543491209,PC2
MAL,0.6210339829225069,PC2
MASP2,0.5708222809892112,PC2
MATK,0.6142444630975904,PC2
MME,0.6401901577800466,PC2
MMP19,0.5303580729502325,PC2
MMP9,0.585153479165137,PC2
MSH3,0.6210339829225078,PC2
MSH6,0.5950882997452075,PC2
MTOR,0.5189423018218702,PC2
MYB,0.7085043884080341,PC2
MYO1C,0.6210339829225072,PC2
NCAM1,0.5548743286884683,PC2
NELL2,0.7808463182264302,PC2
NKG7,0.5980186290570456,PC2
NLGN1,0.8372829115347881,PC2
NLRP6,0.6845328537063938,PC2
NOTCH1,0.6210339829225074,PC2
NR3C2,0.5646895647837551,PC2
NRP2,0.7767778447841026,PC2
PAG1,0.6583880640238082,PC2
PCDHB14,0.6210339829225072,PC2
PCSK5,0.5193314735325693,PC2
PDGFA,0.6329539813025997,PC2
PI3,0.7627455207820854,PC2
PIK3R3,0.6206053028606647,PC2
PIK3R5,0.680118654684073,PC2
PKIA,0.7229610733716623,PC2
PLEKHF1,0.60194865501904,PC2
PRF1,0.5534530662170793,PC2
PRKDC,0.6623742145930996,PC2
PTGDS,0.621033982922508,PC2
PTGFRN,0.5794343629111565,PC2
PTH2R,0.7259547638112024,PC2
PTPRE,0.5660625131035415,PC2
RAD51C,0.7746542189257464,PC2
RAD54B,0.7418670601498163,PC2
RAP1GAP2,0.6105187681370983,PC2
RAPGEF3,0.7750691607553751,PC2
RFPL4AL1,0.6210339829225072,PC2
RHOU,0.7535180192234249,PC2
RPS6KA3,0.6272117726871886,PC2
S1PR5,0.7010591806824771,PC2
SAA1,0.6210339829225066,PC2
SBNO2,0.6210339829225074,PC2
SCD,0.5367946278361234,PC2
SGPP2,0.711089564097204,PC2
SH2D2A,0.637583439150111,PC2
SIRPG,0.6110077429866326,PC2
SLA,0.6541372527215598,PC2
SLA2,0.7134568571704507,PC2
SLAMF1,0.6738839321607001,PC2
SLC12A1,0.7770033232186313,PC2
SLC15A4,0.6394382021536661,PC2
SLC18A2,0.6210339829225071,PC2
SLC19A2,0.6395381934047629,PC2
SLC7A8,0.6210339829225072,PC2
SLCO4C1,0.6844158294906415,PC2
SORCS3,0.6210339829225072,PC2
SP2,0.5899512088044117,PC2
SSPN,0.7450250087698039,PC2
STX4,0.5278326573514734,PC2
TBKBP1,0.6210339829225077,PC2
TBX21,0.5034743225200531,PC2
TCF7,0.7760798770789592,PC2
TECR,0.501427358028649,PC2
TESPA1,0.6748386383000179,PC2
TGFB2,0.7251941641128418,PC2
THEMIS,0.5861459599080606,PC2
TMCC3,0.6307806323411306,PC2
TMEM106C,0.6297550180173574,PC2
TMEM140,0.5426384970853747,PC2
TNFRSF10C,0.6239707288799415,PC2
TNFRSF18,0.5043637726048739,PC2
TNFSF15,0.6595813162322217,PC2
TNFSF8,0.5214156974447975,PC2
TOX,0.6804651711451382,PC2
TRIM26,0.5817807817952154,PC2
TRIM59,0.5285792455635934,PC2
TRIM64B,0.6210339829225074,PC2
TRPV1,0.5650052070893549,PC2
TTLL1,0.6108537034352873,PC2
TYK2,0.6210339829225071,PC2
XCL1,0.7025885132843697,PC2
YY1,0.7474223284886281,PC2
ZBTB7A,0.5309877755747803,PC2
ZC3HAV1,0.7066940033522581,PC2
ZFPM1,0.6210339829225072,PC2
