genes,cos2,dimension
TIGIT,0.7702108101930678,NA
SLPI,0.7690893548277741,NA
SLC26A11,0.7687426821651543,NA
SIRPG,0.7681721931510033,NA
TRIB1,0.7679799775957864,NA
RETN,0.7676217542784041,NA
GZMM,0.7674643769752835,NA
WDFY3,0.767010900308257,NA
SELL,0.7669758010651138,NA
TMEM33,0.7669685368113329,NA
MEN1,0.7668408008542624,NA
HP,0.7667658111179372,NA
PRKCH,0.7667232871628227,NA
CRISPLD2,0.7661416952549401,NA
RNASE6,0.7658086972678763,NA
APBB1IP,0.7657541053896526,NA
F5,0.7657356171159606,NA
SNAP23,0.7656229145787266,NA
PRRG4,0.7655449331992034,NA
ITGA3,0.7646215367660036,NA
CLIC3,0.7643328591375469,NA
ITGA4,0.7642435626161578,NA
MPP1,0.7642029594393821,NA
CD244,0.7640928096545195,NA
PKNOX1,0.7639659249411763,NA
RPS6KA3,0.7637179167172519,NA
SLC6A6,0.7635707878772638,NA
LAT,0.763152511320427,NA
PRL,0.762546591364215,NA
SLC24A1,0.7570334456709109,NA
SPN,0.7568397786718302,NA
CD8A,0.7565971646402253,NA
PPP3CA,0.7554363041871107,NA
CRISP3,0.754305162317108,NA
LRRC4,0.7542209175259492,NA
TC2N,0.7539379771675653,NA
CD1E,0.7503253104902994,NA
EGF,0.7485854772101975,NA
FGFBP2,0.7485154379645026,NA
MEF2A,0.7462964181855956,NA
CD247,0.7459594584042236,NA
ERCC1,0.7454591115104654,NA
PSEN1,0.7442278382322569,NA
SVIL,0.7441426844137184,NA
VNN1,0.7440981492136407,NA
SORT1,0.7440328622022349,NA
DPP8,0.7438748953995605,NA
HLA-DQA1,0.7434512278518054,NA
ANKH,0.7430785762452322,NA
TSHR,0.7407681087813834,NA
CD3D,0.7400439950812981,NA
TCF3,0.7392793399355941,NA
KCNJ2,0.7385645873782417,NA
LAMC2,0.7372685357717466,NA
IL18R1,0.7366509334461611,NA
SLC1A3,0.7359527555844902,NA
FCER1G,0.7357408621750127,NA
S1PR5,0.7356104661113944,NA
KCNJ15,0.7338490156565444,NA
TFF3,0.7335027102328534,NA
NCF2,0.7331136473138856,NA
LY9,0.7322862720189933,NA
FN1,0.7316441817605787,NA
RAB31,0.7314458249461838,NA
LYN,0.7312187145616703,NA
DYSF,0.7303896067297277,NA
ORM1,0.727548214040239,NA
BIN2,0.7271108114845859,NA
TLR6,0.726987581296205,NA
FLT3,0.7267501409903036,NA
KLF12,0.7262677335815227,NA
VASP,0.7252006475543812,NA
MMP8,0.7251867399667172,NA
