genes,cos2,dimension
ACTR3,0.7785916067461138,NA
SIT1,0.778293488359434,NA
SCPEP1,0.7779932390126331,NA
CD244,0.7767754947245027,NA
PRKCE,0.7765286245707365,NA
VIM,0.7762450324791536,NA
ZAP70,0.7747589013652667,NA
RNASE4,0.7745364762199641,NA
SLC8A1,0.7743813805732436,NA
CLEC7A,0.7736938890328147,NA
ITPR3,0.7704381076603263,NA
SLC15A4,0.7697572200903477,NA
DYSF,0.7692240224694064,NA
ATF2,0.7688010387418212,NA
CORO2A,0.7685511152546711,NA
ACE,0.7685252236581376,NA
STXBP1,0.7678793152989901,NA
UBASH3A,0.7674234727697313,NA
TGFA,0.7673379524243895,NA
ZC3H8,0.7670863023309747,NA
WDFY3,0.766629252404095,NA
TNFSF11,0.7656500970576233,NA
CDK14,0.7655114559305272,NA
MEN1,0.7653473013017047,NA
STXBP3,0.7650042630380401,NA
SAMSN1,0.7645300571424264,NA
SKAP1,0.7644353581847452,NA
MAP3K8,0.7611519584521663,NA
OTUD7B,0.7598055114908652,NA
DUSP1,0.756763655201228,NA
ANXA1,0.7567250798409916,NA
BASP1,0.7566717113324972,NA
CARD11,0.7564696686954409,NA
IL4R,0.7559389085212397,NA
LYN,0.7543936568812039,NA
SIRPG,0.7540692777308198,NA
SPIRE1,0.7540069874215685,NA
NELL2,0.7528142356113271,NA
FKBP1A,0.7527803771737935,NA
CD96,0.7522846050140767,NA
GPM6B,0.75215541815658,NA
FCGR1A,0.7511639560984453,NA
SVIL,0.7508269897905093,NA
PRKCH,0.750708959258604,NA
FLT3,0.7492891697350699,NA
GPR89A,0.7488744646223355,NA
CD163,0.7487007112431049,NA
MATK,0.7483920564071591,NA
ATP8B2,0.7473020711167886,NA
CD8B,0.7471170642487965,NA
APBB1,0.7453140089457201,NA
TTLL1,0.7450695996191162,NA
TOX,0.74489452940896,NA
SAMD3,0.7433711515882423,NA
ASPH,0.7428519279337579,NA
TRIB1,0.7425227401025368,NA
CCND3,0.7421006999097411,NA
LBH,0.742061009978449,NA
SUSD4,0.7420328500748165,NA
SLAMF1,0.741636610189473,NA
SARM1,0.7415445133431482,NA
BPI,0.7411065460759658,NA
PRKCQ,0.7396104181780288,NA
CASP6,0.739365523377003,NA
RNASE6,0.7390994166190754,NA
SH2B1,0.7389540342105189,NA
TCF7,0.737871242338938,NA
SH2D1A,0.7373826794484885,NA
TLR10,0.7368362252669267,NA
GPR157,0.7356067060993559,NA
MS4A2,0.7343349468679018,NA
ANKHD1,0.7339760743635432,NA
TARP,0.7336287033617277,NA
CEBPB,0.7333911192073541,NA
STXBP2,0.732518235256015,NA
IL1R2,0.732290300175995,NA
TBXAS1,0.7311834171609275,NA
APBB1IP,0.7306718847638098,NA
PRL,0.7305588216257454,NA
F5,0.7283627970424151,NA
TMEM33,0.7268261643593726,NA
HLA-A,0.7258483691167684,NA
DENND3,0.7244114231359984,NA
ST6GAL1,0.7221433586927503,NA
LEF1,0.7206253712927111,NA
PIK3CG,0.7202846135028523,NA
RORA,0.7183688070772659,NA
EOMES,0.7178232547509364,NA
NFKBIA,0.7171218488123863,NA
S1PR1,0.7168693056551028,NA
CD160,0.7167911467984586,NA
ITGA3,0.716167346263276,NA
CEACAM6,0.7149910832068561,NA
LAPTM5,0.713792075822899,NA
CACNB3,0.7137033880279066,NA
HLA-E,0.7099685630826068,NA
HRH4,0.7096801299296523,NA
ABLIM1,0.7092506793926648,NA
RASGRP1,0.7087669794016382,NA
IL32,0.706774557281452,NA
NPL,0.7052865940037748,NA
TMEM56,0.7050686705360072,NA
ANO10,0.7044126995449542,NA
SPN,0.7043987361924484,NA
RFC2,0.7043048394137527,NA
PLCG2,0.7038044258825535,NA
SLPI,0.7016205184342428,NA
SKIL,0.6996568693392108,NA
PPP2CA,0.6991668758202054,NA
RNASE3,0.6990323328425007,NA
S100P,0.6989312615181936,NA
NLGN4Y,0.6981802374827879,NA
LTF,0.6981099655314263,NA
RBM47,0.6968563444950681,NA
LY75,0.6965679783699485,NA
LRRN3,0.6955108158352908,NA
F12,0.6948492913390802,NA
DTX3,0.6941728059242308,NA
CAMK4,0.6935426875309478,NA
NOG,0.6928571737916527,NA
VNN1,0.6915000822705354,NA
SH2D2A,0.6912997507126943,NA
IFITM2,0.6911159852137937,NA
PARP1,0.6905283679680464,NA
B2M,0.6903568911453754,NA
NR3C2,0.6903518198355527,NA
PYHIN1,0.6902433714970371,NA
DBH,0.6900315751944566,NA
CD81,0.68959652054375975,NA
HLA-C,0.6893461147904643,NA
LRRC8A,0.6885750753460889,NA
DACH1,0.6884829645614854,NA
PTPN2,0.6884307058567093,NA
IFNGR1,0.6865891552880332,NA
KCNJ2,0.686449871963458,NA
STAT5B,0.6854065521101144,NA
SNAP23,0.6839941938534458,NA
FN1,0.6833903131358282,NA
SLC36A1,0.6817885825629512,NA
ITGA4,0.6813181049138707,NA
SLC24A1,0.6799864137800357,NA
FCGR1B,0.6798264737083723,NA
NCF2,0.6788808443326103,NA
CD177,0.6768613795223462,NA
GIMAP7,0.6744463771271036,NA
AQP9,0.67365207938848,NA
MARCKS,0.6732430712023685,NA
GRINA,0.6727935449039645,NA
GZMM,0.6720538210391652,NA
IL2RB,0.6713387551605662,NA
ELOVL4,0.6697618345477453,NA
EREG,0.6696906715438028,NA
CDC42,0.6686176506130617,NA
CCNB2,0.6660816145488727,NA
DOK3,0.6659815438358863,NA
THEM4,0.6658778765687308,NA
BCL3,0.6656326963643647,NA
SYK,0.6654558446891906,NA
CHST15,0.662278999449115,NA
TRAF3IP3,0.6615445673911031,NA
FCAR,0.6595643023488228,NA
LRRC4,0.659523273188582,NA
TRIM22,0.6594043508395707,NA
KLF5,0.6591712225725752,NA
BCR,0.6576245389456528,NA
A2M,0.6554232537758544,NA
LPPR2,0.6543658495264205,NA
GPR84,0.6535728351809065,NA
CCR9,0.6531089977893424,NA
MMP9,0.652683524018907,NA
CLEC4A,0.6526774673991051,NA
TECR,0.6515872243892867,NA
PTH2R,0.6507052276802403,NA
VANGL1,0.6504946082476643,NA
FPR1,0.6497459791664587,NA
STEAP4,0.6465549006509519,NA
STX11,0.6460968202853442,NA
ITGB8,0.6455736328847317,NA
BIN2,0.6447269487119096,NA
TRIM64B,0.6394772430737562,NA
KIF5B,0.6390863826071178,NA
PSMB8,0.6366864457750608,NA
PTPRCAP,0.6363900619100246,NA
FZD5,0.6354761918011564,NA
GZMH,0.634759683400714,NA
CD1C,0.6338543165218664,NA
PLSCR1,0.6331112556910579,NA
C10orf54,0.632900069955385,NA
XCL2,0.6319900818616879,NA
LAMC2,0.6309077701528661,NA
TTYH2,0.6307344824598841,NA
GBP2,0.6306807359123007,NA
IFITM1,0.630316803659029,NA
DOCK4,0.6283398193916634,NA
LTB,0.6281381719526923,NA
GRB2,0.6267493618954466,NA
RORC,0.6266544379706556,NA
C1R,0.6266049016031088,NA
NT5E,0.6263757913031847,NA
IGFBP7,0.6259493428067675,NA
CIITA,0.6257569926389346,NA
FBXO38,0.6253342613271043,NA
BMX,0.6247414918284112,NA
RETN,0.6235596978983298,NA
TCF3,0.6221989961698055,NA
IL18,0.6198927707740071,NA
ITGA6,0.6161436047242583,NA
MXD1,0.6152709382966782,NA
TFE3,0.6150514793798866,NA
JAG1,0.6146417362737463,NA
ZFPM1,0.6136525426212421,NA
GBP6,0.6122264553790133,NA
AP3B1,0.6120486647370819,NA
BCL2,0.6113574451446313,NA
CTSW,0.6110785479915544,NA
GPR171,0.6110058918163563,NA
CDKN2B,0.6089676715095074,NA
C1orf162,0.6075212364400893,NA
NAV1,0.6060518587644885,NA
IQGAP3,0.6059846063590619,NA
ST6GALNAC2,0.604553589967689,NA
S100A7,0.6041315956856016,NA
IL23R,0.6034775222826636,NA
IL5RA,0.6034344874832208,NA
IPO7,0.6032795593107261,NA
DENND5B,0.6030849735039705,NA
LTA,0.6028273756849564,NA
RNASE2,0.602401924014851,NA
EGF,0.6000821537758064,NA
ADM,0.599306173955787,NA
PPAP2B,0.5961646163360955,NA
TMEM154,0.5949301737435921,NA
PKNOX1,0.5922989767672755,NA
HLA-DPA1,0.5919886861234818,NA
PIK3R5,0.5913015496373194,NA
ADAMTS13,0.5911031338768158,NA
FAM105A,0.5904934971976563,NA
ZC3HAV1,0.5895533050810301,NA
MPP1,0.5881881163192821,NA
APOBEC3A,0.5881809787275427,NA
KLF4,0.587012925922418,NA
PSEN1,0.58461307624228,NA
IRAK1BP1,0.5814861033864273,NA
CASP1,0.5813772542579025,NA
PLEKHF1,0.581025505166465,NA
CH25H,0.580410406068837,NA
ZNF683,0.5802952512817434,NA
SLC26A11,0.5798994803361729,NA
HHEX,0.5777382993744666,NA
SLC19A2,0.5777227778451672,NA
LAT2,0.5775677310396388,NA
CD28,0.577129226551317,NA
FAM43A,0.5759102011011967,NA
CD34,0.5748184660697145,NA
TARM1,0.5710868672352771,NA
SLC4A7,0.5703262091537484,NA
NKG7,0.5683616826001686,NA
DPP4,0.567776107894731,NA
HLA-DPB1,0.5671104553972239,NA
MARCH3,0.5656761988455784,NA
ZNF3,0.5654611308861717,NA
RAB27A,0.562617064989664,NA
SFTPD,0.5614118477727019,NA
GPR19,0.5600715181504959,NA
OLR1,0.5594219880078347,NA
VAMP2,0.5586209710231392,NA
DGAT2,0.5577541002198894,NA
TMCC3,0.5569880605040605,NA
RAG1,0.5542597627631408,NA
FER,0.5541199445212344,NA
IMPDH2,0.5529378172878064,NA
PAG1,0.5521704390687804,NA
AGTRAP,0.5508984893590297,NA
SP100,0.5472692635668013,NA
AGPAT9,0.5462749093586008,NA
STAT4,0.5449694034595985,NA
SERPINA1,0.5446879424133274,NA
ITPKB,0.5431009888329094,NA
DENND1B,0.5425310086023608,NA
SLC6A6,0.5413888951575534,NA
PPP3CA,0.540529255088713,NA
IL27,0.5404790171383518,NA
PLXDC2,0.539181636278706,NA
INPP5D,0.5386950020062795,NA
CDH26,0.5385116038821944,NA
CCDC150,0.5364537489809855,NA
IL10,0.536121369874882,NA
C3AR1,0.5358377078069109,NA
ITM2A,0.5355690207480587,NA
SLA,0.5323121957145008,NA
RAB6A,0.5297094529015227,NA
TNFAIP3,0.529446449663475,NA
NCAPD3,0.5276631301634948,NA
KRT23,0.5251148896728131,NA
THBS1,0.5244538455513303,NA
IL17RB,0.5239355564210828,NA
RBBP8,0.5234150714344917,NA
LRP1B,0.5224659628297916,NA
KLRK1,0.522024788360448,NA
GAPT,0.5207466007684448,NA
FCRL3,0.5202550586167931,NA
TBC1D8,0.5187803436613901,NA
IL34,0.5186041920205614,NA
ARL4C,0.5184089053458639,NA
PLXND1,0.5172005375378749,NA
OLFM4,0.517096787290836,NA
SOCS2,0.5158922929997318,NA
KIAA0513,0.5137822615597657,NA
BIRC2,0.5128510847005304,NA
APLP2,0.5101579622506772,NA
GNLY,0.5101545557425212,NA
AZU1,0.5098219953055083,NA
INHBA,0.509305097319247,NA
ICOS,0.5087981105344209,NA
PID1,0.5079526654836578,NA
MYD88,0.507107678241552,NA
IL10RA,0.5040073753475917,NA
EFNB1,0.502302120850981,NA
ADCY9,0.5018788679453825,NA
LILRA5,0.5000686456169507,NA
ADAP2,0.8473788521866131,PC2
ADAR,0.5093809542051025,PC2
AGPAT3,0.6728814101025713,PC2
ANXA5,0.7985735738810281,PC2
APOBEC3F,0.7213831849532151,PC2
ARHGEF10L,0.5466294965830438,PC2
ASGR1,0.7013926234954422,PC2
ASXL1,0.5380871809723502,PC2
AXL,0.708388001461262,PC2
BLVRB,0.7357442984688751,PC2
BRCA2,0.5019702027646447,PC2
BST2,0.6784728202699606,PC2
BTK,0.6357061464627499,PC2
C1QA,0.5530472364751359,PC2
C1QB,0.576055048134695,PC2
C1QC,0.600166276789741,PC2
C2,0.5052089665942856,PC2
C3,0.6214764152923398,PC2
CALR,0.630606541976141,PC2
CCRL2,0.5399579992219689,PC2
CD300C,0.6961592757908374,PC2
CD33,0.637987617716203,PC2
CD36,0.6720925761330787,PC2
CD68,0.8417420569964706,PC2
CD74,0.6483041934126027,PC2
CD86,0.6501700212127671,PC2
CHAF1A,0.7398499371295668,PC2
CLPTM1,0.5996438812921858,PC2
CSK,0.6648502256996154,PC2
CST3,0.5936564308901789,PC2
CTSB,0.5860258846939931,PC2
CXCL10,0.5330496272797796,PC2
CXCL11,0.6225530370270425,PC2
CYBB,0.6921055729907779,PC2
CYFIP1,0.7855109293041976,PC2
DAB2,0.5319017030708277,PC2
DEFB1,0.6312151631063029,PC2
DHCR24,0.5274972346304149,PC2
DHX58,0.7502409556749049,PC2
EPB41L3,0.8546655656185124,PC2
EPHB2,0.5577946111029474,PC2
FAM69B,0.5817312315862373,PC2
FCGR2C,0.5299740747599694,PC2
FCN1,0.669854810808948,PC2
FOXO1,0.5209334119141785,PC2
FXYD6,0.5738370039428712,PC2
GPBAR1,0.7970253023573297,PC2
GRAMD1C,0.7304070650012704,PC2
GRN,0.7169320937200537,PC2
H1FX,0.7216931290975178,PC2
HESX1,0.5512550382768174,PC2
HK1,0.667340908513059,PC2
HMGB1,0.5723555992431576,PC2
HYAL2,0.6784029459807317,PC2
IFI30,0.5657384035219297,PC2
IFI35,0.6590469185532908,PC2
IFIT1,0.5030297424296274,PC2
IFIT2,0.6499323717452646,PC2
IFIT3,0.5300860061306787,PC2
IFITM3,0.5410998929695541,PC2
IL12RB1,0.5877688009469791,PC2
IL15RA,0.6589252829767168,PC2
IL4I1,0.754251021215719,PC2
IRF7,0.7670472181760619,PC2
IRF9,0.6053061279779457,PC2
ISG15,0.7054814264817318,PC2
ITGAL,0.6439218426565415,PC2
JAK1,0.5708649229503434,PC2
JUP,0.7401784535181871,PC2
KDELR1,0.7785827211519456,PC2
KIT,0.7631938141317317,PC2
LACC1,0.7772957146746995,PC2
LAIR1,0.6137199870165428,PC2
LAMP3,0.706820541524209,PC2
LGALS1,0.5888279253713334,PC2
LGALS9,0.6833632756280891,PC2
LGR4,0.6754886045709044,PC2
LILRB1,0.8082262311306427,PC2
LILRB2,0.752562132546488,PC2
LILRB4,0.8104624512237841,PC2
LIMK1,0.5741706579246003,PC2
LTBR,0.5252331940215985,PC2
LYL1,0.5558129076363261,PC2
MARCH1,0.802570466257921,PC2
MARCO,0.7225279643300541,PC2
MERTK,0.5459655073064621,PC2
MS4A14,0.6305010584742596,PC2
MSR1,0.7009545557483364,PC2
MX1,0.5760282652543576,PC2
MX2,0.6862907526441362,PC2
MYO1G,0.6319399523697808,PC2
MYOF,0.7023016619583319,PC2
NAGLU,0.5158923906683227,PC2
NCF1,0.518252729962032,PC2
OAS2,0.5018681949999871,PC2
OAS3,0.5994394151278228,PC2
OASL,0.5589141531819437,PC2
P2RY6,0.5285538651025078,PC2
PDIA3,0.5695641323833888,PC2
PILRA,0.6041852338812506,PC2
PLD3,0.5976499023315661,PC2
PLXNB2,0.6778605332010346,PC2
PML,0.690430450737814,PC2
POU2F2,0.8453427233714308,PC2
PRAM1,0.6578823426572747,PC2
PSEN2,0.6461404375744383,PC2
RAB10,0.5746063846460608,PC2
RAC2,0.6048759905701341,PC2
RASSF4,0.7563317175094589,PC2
RGL1,0.574264856511143,PC2
RIN2,0.7363367695823227,PC2
RNF213,0.5957831226936768,PC2
RPL30,0.6291807690488664,PC2
SAC3D1,0.55462040812226,PC2
SCARB2,0.5732012807890513,PC2
SERINC5,0.5247447193810243,PC2
SERPING1,0.6301418410568679,PC2
SIGLEC16,0.5434860596445431,PC2
SLC27A3,0.7804338382144175,PC2
SP140,0.6335839658795086,PC2
SPI1,0.5088140727752655,PC2
SRC,0.7102970256672172,PC2
ST14,0.6117557141886316,PC2
STAB1,0.7111503344830586,PC2
STAT2,0.5274212481719703,PC2
TFEC,0.5387087257706348,PC2
TGFB1,0.5727072542825195,PC2
TICAM1,0.5624277261543211,PC2
TLR7,0.6478169274979408,PC2
TMEM51,0.5699390087781085,PC2
TNFSF10,0.6269802387010917,PC2
TNFSF13,0.6768359160638712,PC2
TNFSF13B,0.5156460364670057,PC2
TNS3,0.5405531143406525,PC2
TPD52,0.5322063360168298,PC2
TRIM26,0.644029683487433,PC2
TSPAN2,0.6110296822769847,PC2
TTYH3,0.6731733634912537,PC2
TUBG1,0.7205465260527777,PC2
TYMP,0.7425416880004599,PC2
UBA7,0.5518143669289324,PC2
UNC93B1,0.8040859078510498,PC2
USP18,0.6155742371991572,PC2
ZBP1,0.5124392159953156,PC2
ZBTB7A,0.5609216716905406,PC2
